Date,US2
2000-03-03 00:00:00+00:00,0.00063311
2000-03-06 00:00:00+00:00,-0.00102816
2000-03-07 00:00:00+00:00,0.00110838
2000-03-08 00:00:00+00:00,-0.00015817
2000-03-09 00:00:00+00:00,0.00047457
2000-03-10 00:00:00+00:00,-0.00086963
2000-03-13 00:00:00+00:00,0.00039563
2000-03-14 00:00:00+00:00,0.00102824
2000-03-15 00:00:00+00:00,0.00000000
2000-03-16 00:00:00+00:00,0.00047408
2000-03-17 00:00:00+00:00,0.00000000
2000-03-20 00:00:00+00:00,-0.00023693
2000-03-21 00:00:00+00:00,0.00007900
2000-03-22 00:00:00+00:00,0.00031596
2000-03-23 00:00:00+00:00,-0.00031586
2000-03-24 00:00:00+00:00,-0.00205371
2000-03-27 00:00:00+00:00,-0.00015830
2000-03-28 00:00:00+00:00,0.00039582
2000-03-29 00:00:00+00:00,0.00047480
2000-03-30 00:00:00+00:00,0.00189828
2000-03-31 00:00:00+00:00,0.00023684
2000-04-03 00:00:00+00:00,0.00078927
2000-04-04 00:00:00+00:00,0.00378549
2000-04-05 00:00:00+00:00,-0.00109994
2000-04-06 00:00:00+00:00,-0.00102249
2000-04-07 00:00:00+00:00,0.00023620
2000-04-10 00:00:00+00:00,0.00118073
2000-04-11 00:00:00+00:00,-0.00094347
2000-04-12 00:00:00+00:00,-0.00086566
2000-04-13 00:00:00+00:00,0.00078765
2000-04-14 00:00:00+00:00,0.00118054
2000-04-17 00:00:00+00:00,-0.00055027
2000-04-18 00:00:00+00:00,0.00000000
2000-04-19 00:00:00+00:00,0.00039327
2000-04-20 00:00:00+00:00,-0.00086485
2000-04-24 00:00:00+00:00,-0.00007869
2000-04-25 00:00:00+00:00,-0.00220351
2000-04-26 00:00:00+00:00,-0.00063096
2000-04-27 00:00:00+00:00,-0.00292005
2000-04-28 00:00:00+00:00,-0.00087067
2000-05-01 00:00:00+00:00,0.00134675
2000-05-02 00:00:00+00:00,-0.00079220
2000-05-03 00:00:00+00:00,-0.00079252
2000-05-04 00:00:00+00:00,-0.00095132
2000-05-05 00:00:00+00:00,-0.00285533
2000-05-08 00:00:00+00:00,-0.00127065
2000-05-09 00:00:00+00:00,0.00047672
2000-05-10 00:00:00+00:00,0.00142982
2000-05-11 00:00:00+00:00,0.00015872
2000-05-12 00:00:00+00:00,-0.00349151
2000-05-15 00:00:00+00:00,0.00111261
2000-05-16 00:00:00+00:00,-0.00015886
2000-05-17 00:00:00+00:00,-0.00063548
2000-05-18 00:00:00+00:00,-0.00206579
2000-05-19 00:00:00+00:00,0.00318117
2000-05-22 00:00:00+00:00,0.00254089
2000-05-23 00:00:00+00:00,-0.00111041
2000-05-24 00:00:00+00:00,-0.00015872
2000-05-25 00:00:00+00:00,0.00269821
2000-05-26 00:00:00+00:00,0.00126813
2000-05-30 00:00:00+00:00,-0.00293046
2000-05-31 00:00:00+00:00,0.00158642
2000-06-02 00:00:00+00:00,0.00285329
2000-06-05 00:00:00+00:00,0.00063226
2000-06-06 00:00:00+00:00,-0.00023695
2000-06-07 00:00:00+00:00,-0.00023700
2000-06-08 00:00:00+00:00,-0.00007902
2000-06-09 00:00:00+00:00,-0.00055318
2000-06-12 00:00:00+00:00,0.00079070
