Date,SONIA3
2020-09-14 00:00:00+00:00,-0.00034960
2020-09-15 00:00:00+00:00,-0.00059943
2020-09-16 00:00:00+00:00,-0.00024984
2020-09-17 00:00:00+00:00,0.00114948
2020-09-18 00:00:00+00:00,0.00004995
2020-09-21 00:00:00+00:00,0.00009990
2020-09-22 00:00:00+00:00,-0.00099885
2020-09-23 00:00:00+00:00,0.00000000
2020-09-24 00:00:00+00:00,-0.00039974
2020-09-25 00:00:00+00:00,0.00049978
2020-09-28 00:00:00+00:00,0.00000000
2020-09-29 00:00:00+00:00,-0.00009993
2020-09-30 00:00:00+00:00,-0.00059961
2020-10-01 00:00:00+00:00,0.00014995
2020-10-02 00:00:00+00:00,-0.00004998
2020-10-05 00:00:00+00:00,-0.00034988
2020-10-06 00:00:00+00:00,-0.00029994
2020-10-07 00:00:00+00:00,-0.00014999
2020-10-08 00:00:00+00:00,-0.00015001
2020-10-09 00:00:00+00:00,0.00015002
2020-10-12 00:00:00+00:00,0.00025001
2020-10-13 00:00:00+00:00,0.00014999
2020-10-14 00:00:00+00:00,0.00000000
2020-10-15 00:00:00+00:00,0.00034995
2020-10-16 00:00:00+00:00,-0.00009997
2020-10-19 00:00:00+00:00,0.00029991
2020-10-20 00:00:00+00:00,-0.00009996
2020-10-21 00:00:00+00:00,-0.00079968
2020-10-22 00:00:00+00:00,-0.00030002
2020-10-23 00:00:00+00:00,-0.00015002
2020-10-26 00:00:00+00:00,0.00020005
2020-10-27 00:00:00+00:00,0.00060009
2020-10-28 00:00:00+00:00,0.00029996
2020-10-29 00:00:00+00:00,-0.00019993
2020-10-30 00:00:00+00:00,-0.00064987
2020-11-02 00:00:00+00:00,0.00080012
2020-11-03 00:00:00+00:00,-0.00064981
2020-11-04 00:00:00+00:00,0.00080004
2020-11-05 00:00:00+00:00,-0.00039986
2020-11-06 00:00:00+00:00,-0.00044993
2020-11-09 00:00:00+00:00,-0.00140007
2020-11-10 00:00:00+00:00,-0.00035030
2020-11-11 00:00:00+00:00,-0.00025025
2020-11-12 00:00:00+00:00,0.00115127
2020-11-13 00:00:00+00:00,-0.00015008
2020-11-16 00:00:00+00:00,-0.00005003
2020-11-17 00:00:00+00:00,0.00030018
2020-11-18 00:00:00+00:00,-0.00040018
2020-11-19 00:00:00+00:00,0.00005003
2020-11-20 00:00:00+00:00,0.00025015
2020-11-23 00:00:00+00:00,-0.00010005
2020-11-24 00:00:00+00:00,-0.00015008
2020-11-25 00:00:00+00:00,0.00005003
2020-11-26 00:00:00+00:00,0.00040024
2020-11-27 00:00:00+00:00,0.00010004
2020-11-30 00:00:00+00:00,-0.00020006
2020-12-01 00:00:00+00:00,-0.00050023
2020-12-02 00:00:00+00:00,0.00010007
2020-12-03 00:00:00+00:00,0.00010007
2020-12-04 00:00:00+00:00,-0.00015009
2020-12-07 00:00:00+00:00,0.00100070
2020-12-08 00:00:00+00:00,0.00039983
2020-12-09 00:00:00+00:00,-0.00005000
2020-12-10 00:00:00+00:00,0.00075000
2020-12-11 00:00:00+00:00,0.00009996
2020-12-14 00:00:00+00:00,-0.00089960
2020-12-15 00:00:00+00:00,-0.00020005
2020-12-16 00:00:00+00:00,-0.00065007
2020-12-17 00:00:00+00:00,-0.00020013
2020-12-18 00:00:00+00:00,0.00055041
2020-12-21 00:00:00+00:00,0.00075038
2020-12-22 00:00:00+00:00,0.00030003
2020-12-23 00:00:00+00:00,-0.00145000
2020-12-24 00:00:00+00:00,0.00015011
2020-12-29 00:00:00+00:00,0.00075045
2020-12-30 00:00:00+00:00,0.00035007
2020-12-31 00:00:00+00:00,0.00015001
2021-01-04 00:00:00+00:00,0.00104995
2021-01-05 00:00:00+00:00,-0.00054967
2021-01-06 00:00:00+00:00,-0.00024993
2021-01-07 00:00:00+00:00,-0.00094986
2021-01-08 00:00:00+00:00,0.00010004
2021-01-11 00:00:00+00:00,-0.00015005
2021-01-12 00:00:00+00:00,-0.00110039
2021-01-13 00:00:00+00:00,0.00045041
2021-01-14 00:00:00+00:00,0.00040026
2021-01-15 00:00:00+00:00,0.00000000
2021-01-18 00:00:00+00:00,0.00020010
2021-01-19 00:00:00+00:00,0.00000000
2021-01-20 00:00:00+00:00,-0.00035014
2021-01-21 00:00:00+00:00,-0.00045025
2021-01-22 00:00:00+00:00,0.00040034
2021-01-25 00:00:00+00:00,0.00060036
2021-01-26 00:00:00+00:00,-0.00010003
2021-01-27 00:00:00+00:00,-0.00015005
2021-01-28 00:00:00+00:00,-0.00045018
2021-01-29 00:00:00+00:00,-0.00035025
2021-02-01 00:00:00+00:00,0.00010009
2021-02-02 00:00:00+00:00,-0.00040032
2021-02-03 00:00:00+00:00,-0.00030030
2021-02-04 00:00:00+00:00,-0.00130156
2021-02-05 00:00:00+00:00,-0.00120216
2021-02-08 00:00:00+00:00,0.00030074
2021-02-09 00:00:00+00:00,0.00040092
2021-02-10 00:00:00+00:00,0.00005011
2021-02-11 00:00:00+00:00,0.00025051
2021-02-12 00:00:00+00:00,-0.00045088
2021-02-15 00:00:00+00:00,-0.00075165
2021-02-16 00:00:00+00:00,-0.00085222
2021-02-17 00:00:00+00:00,0.00080245
2021-02-18 00:00:00+00:00,-0.00110292
2021-02-19 00:00:00+00:00,-0.00135440
2021-02-22 00:00:00+00:00,0.00060238
2021-02-23 00:00:00+00:00,-0.00045163
2021-02-24 00:00:00+00:00,0.00000000
2021-02-25 00:00:00+00:00,-0.00215831
2021-02-26 00:00:00+00:00,-0.00120603
2021-03-01 00:00:00+00:00,0.00135753
2021-03-02 00:00:00+00:00,0.00085419
2021-03-03 00:00:00+00:00,-0.00145634
2021-03-04 00:00:00+00:00,0.00020104
2021-03-05 00:00:00+00:00,-0.00050254
2021-03-08 00:00:00+00:00,0.00010054
2021-03-09 00:00:00+00:00,0.00060292
2021-03-10 00:00:00+00:00,0.00045224
2021-03-11 00:00:00+00:00,-0.00005024
2021-03-12 00:00:00+00:00,-0.00115543
2021-03-15 00:00:00+00:00,-0.00070377
2021-03-16 00:00:00+00:00,0.00025152
2021-03-17 00:00:00+00:00,-0.00085513
2021-03-18 00:00:00+00:00,-0.00065415
2021-03-19 00:00:00+00:00,0.00065435
2021-03-22 00:00:00+00:00,-0.00015096
2021-03-23 00:00:00+00:00,0.00080515
2021-03-24 00:00:00+00:00,0.00040239
2021-03-25 00:00:00+00:00,0.00040233
2021-03-26 00:00:00+00:00,-0.00025141
2021-03-29 00:00:00+00:00,-0.00030172
2021-03-30 00:00:00+00:00,-0.00065386
2021-03-31 00:00:00+00:00,-0.00045283
2021-04-01 00:00:00+00:00,0.00045292
2021-04-06 00:00:00+00:00,-0.00035220
2021-04-07 00:00:00+00:00,0.00030193
2021-04-08 00:00:00+00:00,0.00065409
2021-04-09 00:00:00+00:00,-0.00060356
2021-04-12 00:00:00+00:00,0.00000000
2021-04-13 00:00:00+00:00,-0.00010062
2021-04-14 00:00:00+00:00,0.00005031
2021-04-15 00:00:00+00:00,0.00145912
2021-04-16 00:00:00+00:00,-0.00045249
2021-04-19 00:00:00+00:00,0.00020115
2021-04-20 00:00:00+00:00,0.00030170
2021-04-21 00:00:00+00:00,-0.00015082
2021-04-22 00:00:00+00:00,0.00000000
2021-04-23 00:00:00+00:00,-0.00050282
2021-04-26 00:00:00+00:00,-0.00030175
2021-04-27 00:00:00+00:00,-0.00080479
2021-04-28 00:00:00+00:00,-0.00010064
2021-04-29 00:00:00+00:00,-0.00055351
2021-04-30 00:00:00+00:00,-0.00025167
2021-05-04 00:00:00+00:00,0.00090616
2021-05-05 00:00:00+00:00,-0.00020128
2021-05-06 00:00:00+00:00,0.00105676
2021-05-07 00:00:00+00:00,0.00065389
2021-05-10 00:00:00+00:00,-0.00010057
2021-05-11 00:00:00+00:00,-0.00085474
2021-05-12 00:00:00+00:00,-0.00100614
2021-05-13 00:00:00+00:00,-0.00020133
2021-05-14 00:00:00+00:00,0.00010067
2021-05-17 00:00:00+00:00,0.00050330
2021-05-18 00:00:00+00:00,-0.00005032
2021-05-19 00:00:00+00:00,0.00050322
2021-05-20 00:00:00+00:00,-0.00020124
2021-05-21 00:00:00+00:00,0.00040254
2021-05-24 00:00:00+00:00,0.00040243
2021-05-25 00:00:00+00:00,0.00040235
2021-05-26 00:00:00+00:00,0.00050282
2021-05-27 00:00:00+00:00,-0.00160861
2021-05-28 00:00:00+00:00,0.00045281
2021-06-01 00:00:00+00:00,-0.00010060
2021-06-02 00:00:00+00:00,0.00010060
2021-06-03 00:00:00+00:00,-0.00070419
2021-06-04 00:00:00+00:00,0.00055349
2021-06-07 00:00:00+00:00,-0.00005030
2021-06-08 00:00:00+00:00,0.00045247
2021-06-09 00:00:00+00:00,0.00055321
2021-06-10 00:00:00+00:00,-0.00005028
2021-06-11 00:00:00+00:00,0.00065363
2021-06-14 00:00:00+00:00,-0.00105549
2021-06-15 00:00:00+00:00,-0.00020123
2021-06-16 00:00:00+00:00,-0.00035222
2021-06-17 00:00:00+00:00,-0.00171086
2021-06-18 00:00:00+00:00,0.00010075
2021-06-21 00:00:00+00:00,0.00010072
2021-06-22 00:00:00+00:00,-0.00005035
2021-06-23 00:00:00+00:00,0.00010071
2021-06-24 00:00:00+00:00,-0.00025176
2021-06-25 00:00:00+00:00,0.00000000
2021-06-28 00:00:00+00:00,0.00105756
2021-06-29 00:00:00+00:00,0.00020133
2021-06-30 00:00:00+00:00,-0.00015098
2021-07-01 00:00:00+00:00,-0.00020133
2021-07-02 00:00:00+00:00,0.00070476
2021-07-05 00:00:00+00:00,0.00005032
2021-07-06 00:00:00+00:00,-0.00055351
2021-07-07 00:00:00+00:00,0.00161063
2021-07-08 00:00:00+00:00,0.00196138
2021-07-09 00:00:00+00:00,-0.00195931
2021-07-12 00:00:00+00:00,-0.00020119
2021-07-13 00:00:00+00:00,-0.00005029
2021-07-14 00:00:00+00:00,-0.00045267
2021-07-15 00:00:00+00:00,-0.00005031
2021-07-16 00:00:00+00:00,-0.00035215
2021-07-19 00:00:00+00:00,-0.00005031
2021-07-20 00:00:00+00:00,0.00176109
2021-07-21 00:00:00+00:00,-0.00060326
2021-07-22 00:00:00+00:00,0.00025143
2021-07-23 00:00:00+00:00,-0.00065363
2021-07-26 00:00:00+00:00,0.00035209
2021-07-27 00:00:00+00:00,0.00030173
2021-07-28 00:00:00+00:00,-0.00010056
2021-07-29 00:00:00+00:00,-0.00010057
2021-07-30 00:00:00+00:00,0.00030172
2021-08-02 00:00:00+00:00,0.00085474
2021-08-03 00:00:00+00:00,0.00010051
2021-08-04 00:00:00+00:00,-0.00055282
2021-08-05 00:00:00+00:00,0.00010054
2021-08-06 00:00:00+00:00,-0.00115601
2021-08-09 00:00:00+00:00,0.00005029
2021-08-10 00:00:00+00:00,-0.00020117
2021-08-11 00:00:00+00:00,-0.00020119
2021-08-12 00:00:00+00:00,0.00010060
2021-08-13 00:00:00+00:00,0.00040239
2021-08-16 00:00:00+00:00,-0.00015087
2021-08-17 00:00:00+00:00,0.00040235
2021-08-18 00:00:00+00:00,-0.00005028
2021-08-19 00:00:00+00:00,0.00010057
2021-08-20 00:00:00+00:00,0.00065366
2021-08-23 00:00:00+00:00,-0.00010052
2021-08-24 00:00:00+00:00,-0.00010054
2021-08-25 00:00:00+00:00,-0.00070373
2021-08-26 00:00:00+00:00,-0.00030173
2021-08-27 00:00:00+00:00,0.00050299
2021-08-31 00:00:00+00:00,-0.00010057
2021-09-01 00:00:00+00:00,-0.00030177
2021-09-02 00:00:00+00:00,0.00030175
2021-09-03 00:00:00+00:00,-0.00025141
2021-09-06 00:00:00+00:00,0.00045265
2021-09-07 00:00:00+00:00,-0.00070394
2021-09-08 00:00:00+00:00,-0.00020145
2021-09-09 00:00:00+00:00,-0.00070426
2021-09-10 00:00:00+00:00,0.00015097
2021-09-13 00:00:00+00:00,-0.00030190
2021-09-14 00:00:00+00:00,-0.00065422
2021-09-15 00:00:00+00:00,-0.00035245
2021-09-16 00:00:00+00:00,-0.00080568
2021-09-17 00:00:00+00:00,-0.00060450
2021-09-20 00:00:00+00:00,0.00015117
2021-09-21 00:00:00+00:00,0.00020149
2021-09-22 00:00:00+00:00,-0.00005038
2021-09-23 00:00:00+00:00,-0.00050383
2021-09-24 00:00:00+00:00,-0.00136068
2021-09-27 00:00:00+00:00,0.00010087
2021-09-28 00:00:00+00:00,-0.00085729
2021-09-29 00:00:00+00:00,-0.00070629
2021-09-30 00:00:00+00:00,-0.00015139
2021-10-01 00:00:00+00:00,0.00065610
2021-10-04 00:00:00+00:00,-0.00025227
2021-10-05 00:00:00+00:00,-0.00116056
2021-10-06 00:00:00+00:00,-0.00065637
2021-10-07 00:00:00+00:00,0.00075758
2021-10-08 00:00:00+00:00,-0.00010097
2021-10-11 00:00:00+00:00,-0.00237290
2021-10-12 00:00:00+00:00,0.00096042
2021-10-13 00:00:00+00:00,-0.00000000
2021-10-14 00:00:00+00:00,0.00085885
2021-10-15 00:00:00+00:00,-0.00045448
2021-10-18 00:00:00+00:00,-0.00141464
2021-10-19 00:00:00+00:00,0.00187010
2021-10-20 00:00:00+00:00,-0.00146420
2021-10-21 00:00:00+00:00,-0.00116214
2021-10-22 00:00:00+00:00,0.00050559
2021-10-25 00:00:00+00:00,-0.00005055
2021-10-26 00:00:00+00:00,0.00091006
2021-10-27 00:00:00+00:00,-0.00055578
2021-10-28 00:00:00+00:00,-0.00005053
2021-10-29 00:00:00+00:00,-0.00197089
2021-11-01 00:00:00+00:00,-0.00005058
2021-11-02 00:00:00+00:00,0.00091052
2021-11-03 00:00:00+00:00,-0.00141579
2021-11-04 00:00:00+00:00,0.00312021
2021-11-05 00:00:00+00:00,0.00131360
2021-11-08 00:00:00+00:00,-0.00141371
2021-11-09 00:00:00+00:00,-0.00055575
2021-11-10 00:00:00+00:00,-0.00237518
2021-11-11 00:00:00+00:00,-0.00070832
2021-11-12 00:00:00+00:00,0.00045551
2021-11-15 00:00:00+00:00,0.00020240
2021-11-16 00:00:00+00:00,-0.00131552
2021-11-17 00:00:00+00:00,0.00096193
2021-11-18 00:00:00+00:00,0.00151814
2021-11-19 00:00:00+00:00,0.00010114
2021-11-22 00:00:00+00:00,-0.00111246
2021-11-23 00:00:00+00:00,-0.00080947
2021-11-24 00:00:00+00:00,-0.00030367
2021-11-25 00:00:00+00:00,0.00030374
2021-11-26 00:00:00+00:00,0.00177143
2021-11-29 00:00:00+00:00,-0.00005057
2021-11-30 00:00:00+00:00,-0.00045514
2021-12-01 00:00:00+00:00,0.00141629
2021-12-02 00:00:00+00:00,-0.00005055
2021-12-03 00:00:00+00:00,0.00106152
2021-12-06 00:00:00+00:00,0.00030315
2021-12-07 00:00:00+00:00,0.00025258
2021-12-08 00:00:00+00:00,-0.00020203
2021-12-09 00:00:00+00:00,0.00045436
2021-12-10 00:00:00+00:00,0.00080800
2021-12-13 00:00:00+00:00,0.00100954
2021-12-14 00:00:00+00:00,-0.00105943
2021-12-15 00:00:00+00:00,-0.00020191
2021-12-16 00:00:00+00:00,-0.00030280
2021-12-17 00:00:00+00:00,0.00020189
2021-12-20 00:00:00+00:00,-0.00030280
2021-12-21 00:00:00+00:00,-0.00292767
2021-12-22 00:00:00+00:00,-0.00101102
2021-12-23 00:00:00+00:00,-0.00020230
2021-12-24 00:00:00+00:00,-0.00010116
2021-12-29 00:00:00+00:00,-0.00141636
2021-12-30 00:00:00+00:00,0.00075930
2021-12-31 00:00:00+00:00,0.00035420
2022-01-04 00:00:00+00:00,-0.00086006
2022-01-05 00:00:00+00:00,-0.00040490
2022-01-06 00:00:00+00:00,-0.00106308
2022-01-07 00:00:00+00:00,-0.00040521
2022-01-10 00:00:00+00:00,0.00005066
2022-01-11 00:00:00+00:00,0.00020263
2022-01-12 00:00:00+00:00,0.00121574
2022-01-13 00:00:00+00:00,0.00055688
2022-01-14 00:00:00+00:00,-0.00101225
2022-01-17 00:00:00+00:00,-0.00075957
2022-01-18 00:00:00+00:00,-0.00060787
2022-01-19 00:00:00+00:00,-0.00040539
2022-01-20 00:00:00+00:00,0.00050684
2022-01-21 00:00:00+00:00,0.00070936
2022-01-24 00:00:00+00:00,0.00030392
2022-01-25 00:00:00+00:00,-0.00111415
2022-01-26 00:00:00+00:00,-0.00055736
2022-01-27 00:00:00+00:00,-0.00005069
2022-01-28 00:00:00+00:00,-0.00040549
2022-01-31 00:00:00+00:00,-0.00197719
2022-02-01 00:00:00+00:00,0.00035522
2022-02-02 00:00:00+00:00,0.00055812
2022-02-03 00:00:00+00:00,-0.00131873
2022-02-04 00:00:00+00:00,-0.00172563
2022-02-07 00:00:00+00:00,-0.00020320
2022-02-08 00:00:00+00:00,-0.00172738
2022-02-09 00:00:00+00:00,0.00066104
2022-02-10 00:00:00+00:00,-0.00358721
2022-02-11 00:00:00+00:00,0.00030556
2022-02-14 00:00:00+00:00,-0.00142573
2022-02-15 00:00:00+00:00,-0.00091706
2022-02-16 00:00:00+00:00,0.00265049
2022-02-17 00:00:00+00:00,0.00106903
2022-02-18 00:00:00+00:00,0.00193345
2022-02-21 00:00:00+00:00,-0.00116912
2022-02-22 00:00:00+00:00,-0.00076293
2022-02-23 00:00:00+00:00,0.00030527
2022-02-24 00:00:00+00:00,-0.00035611
2022-02-25 00:00:00+00:00,0.00106843
2022-02-28 00:00:00+00:00,0.00264443
2022-03-01 00:00:00+00:00,0.00381958
2022-03-02 00:00:00+00:00,-0.00404136
2022-03-03 00:00:00+00:00,-0.00076165
2022-03-04 00:00:00+00:00,0.00010158
2022-03-07 00:00:00+00:00,-0.00152369
2022-03-08 00:00:00+00:00,-0.00172799
2022-03-09 00:00:00+00:00,-0.00228914
2022-03-10 00:00:00+00:00,0.00050904
2022-03-11 00:00:00+00:00,-0.00071283
2022-03-14 00:00:00+00:00,-0.00091668
2022-03-15 00:00:00+00:00,0.00030575
2022-03-16 00:00:00+00:00,-0.00056045
2022-03-17 00:00:00+00:00,0.00188583
2022-03-18 00:00:00+00:00,0.00157849
2022-03-21 00:00:00+00:00,-0.00264577
2022-03-22 00:00:00+00:00,-0.00234347
2022-03-23 00:00:00+00:00,0.00219332
2022-03-24 00:00:00+00:00,-0.00056048
2022-03-25 00:00:00+00:00,-0.00101932
2022-03-28 00:00:00+00:00,-0.00071381
2022-03-29 00:00:00+00:00,0.00188727
2022-03-30 00:00:00+00:00,-0.00020382
2022-03-31 00:00:00+00:00,-0.00091738
2022-04-01 00:00:00+00:00,-0.00056082
2022-04-04 00:00:00+00:00,0.00163190
2022-04-05 00:00:00+00:00,0.00030573
2022-04-06 00:00:00+00:00,-0.00198696
2022-04-07 00:00:00+00:00,0.00056100
2022-04-08 00:00:00+00:00,-0.00193729
2022-04-11 00:00:00+00:00,-0.00102067
2022-04-12 00:00:00+00:00,-0.00183814
2022-04-13 00:00:00+00:00,0.00015332
2022-04-14 00:00:00+00:00,0.00071545
2022-04-19 00:00:00+00:00,-0.00143040
2022-04-20 00:00:00+00:00,-0.00143142
2022-04-21 00:00:00+00:00,0.00071622
2022-04-22 00:00:00+00:00,0.00030684
2022-04-25 00:00:00+00:00,0.00097142
2022-04-26 00:00:00+00:00,0.00153296
2022-04-27 00:00:00+00:00,0.00071491
2022-04-28 00:00:00+00:00,0.00025526
2022-04-29 00:00:00+00:00,-0.00066354
2022-05-03 00:00:00+00:00,-0.00112331
2022-05-04 00:00:00+00:00,-0.00061306
2022-05-05 00:00:00+00:00,0.00030662
2022-05-06 00:00:00+00:00,0.00107291
2022-05-09 00:00:00+00:00,-0.00199162
2022-05-10 00:00:00+00:00,0.00138037
2022-05-11 00:00:00+00:00,0.00086854
2022-05-12 00:00:00+00:00,0.00137889
2022-05-13 00:00:00+00:00,0.00183720
2022-05-16 00:00:00+00:00,-0.00025496
2022-05-17 00:00:00+00:00,-0.00142784
2022-05-18 00:00:00+00:00,-0.00229627
2022-05-19 00:00:00+00:00,0.00112388
2022-05-20 00:00:00+00:00,-0.00086797
2022-05-23 00:00:00+00:00,-0.00112371
2022-05-24 00:00:00+00:00,-0.00081770
2022-05-25 00:00:00+00:00,0.00148277
2022-05-26 00:00:00+00:00,0.00066425
2022-05-27 00:00:00+00:00,-0.00194085
2022-05-30 00:00:00+00:00,-0.00020451
2022-05-31 00:00:00+00:00,-0.00076703
2022-06-01 00:00:00+00:00,-0.00225052
2022-06-06 00:00:00+00:00,-0.00348200
2022-06-07 00:00:00+00:00,-0.00153886
2022-06-08 00:00:00+00:00,0.00092373
2022-06-09 00:00:00+00:00,-0.00107748
2022-06-10 00:00:00+00:00,-0.00236140
2022-06-13 00:00:00+00:00,-0.00416281
2022-06-14 00:00:00+00:00,-0.00046349
2022-06-15 00:00:00+00:00,0.00216283
2022-06-16 00:00:00+00:00,0.00313834
2022-06-17 00:00:00+00:00,-0.00102738
2022-06-20 00:00:00+00:00,-0.00015418
2022-06-21 00:00:00+00:00,-0.00226116
2022-06-22 00:00:00+00:00,0.00144055
2022-06-23 00:00:00+00:00,0.00128541
2022-06-24 00:00:00+00:00,0.00468430
2022-06-27 00:00:00+00:00,-0.00179349
2022-06-28 00:00:00+00:00,-0.00225664
2022-06-29 00:00:00+00:00,-0.00071883
2022-06-30 00:00:00+00:00,0.00082178
2022-07-01 00:00:00+00:00,0.00266982
2022-07-04 00:00:00+00:00,0.00394872
2022-07-05 00:00:00+00:00,-0.00158649
2022-07-06 00:00:00+00:00,0.00174136
2022-07-07 00:00:00+00:00,-0.00025586
2022-07-08 00:00:00+00:00,-0.00071655
2022-07-11 00:00:00+00:00,-0.00245763
2022-07-12 00:00:00+00:00,0.00220422
2022-07-13 00:00:00+00:00,0.00112647
2022-07-14 00:00:00+00:00,0.00081888
2022-07-15 00:00:00+00:00,0.00046041
2022-07-18 00:00:00+00:00,-0.00102281
2022-07-19 00:00:00+00:00,-0.00005117
2022-07-20 00:00:00+00:00,-0.00204687
2022-07-21 00:00:00+00:00,0.00061466
2022-07-22 00:00:00+00:00,0.00204824
2022-07-25 00:00:00+00:00,0.00133006
2022-07-26 00:00:00+00:00,0.00138037
2022-07-27 00:00:00+00:00,-0.00076628
2022-07-28 00:00:00+00:00,-0.00066435
2022-07-29 00:00:00+00:00,0.00245386
2022-08-01 00:00:00+00:00,0.00040848
