,0
2013-07-01 00:00:00+00:00,0.000000
2013-07-02 00:00:00+00:00,0.000000
2013-07-03 00:00:00+00:00,0.000000
2013-07-04 00:00:00+00:00,0.000000
2013-07-05 00:00:00+00:00,0.000000
2013-07-08 00:00:00+00:00,0.000000
2013-07-09 00:00:00+00:00,0.000000
2013-07-10 00:00:00+00:00,0.000000
2013-07-11 00:00:00+00:00,0.000000
2013-07-12 00:00:00+00:00,0.000000
2013-07-15 00:00:00+00:00,0.000000
2013-07-16 00:00:00+00:00,0.000000
2013-07-17 00:00:00+00:00,0.000000
2013-07-18 00:00:00+00:00,0.000000
2013-07-19 00:00:00+00:00,0.000000
2013-07-22 00:00:00+00:00,0.000000
2013-07-23 00:00:00+00:00,0.000000
2013-07-24 00:00:00+00:00,0.000000
2013-07-25 00:00:00+00:00,0.000000
2013-07-26 00:00:00+00:00,0.000000
2013-07-29 00:00:00+00:00,0.000000
2013-07-30 00:00:00+00:00,0.001807
2013-07-31 00:00:00+00:00,0.000000
2013-08-01 00:00:00+00:00,0.000000
2013-08-02 00:00:00+00:00,0.003613
2013-08-05 00:00:00+00:00,0.000000
2013-08-06 00:00:00+00:00,0.000000
2013-08-07 00:00:00+00:00,0.000000
2013-08-08 00:00:00+00:00,0.000000
2013-08-09 00:00:00+00:00,0.000000
2013-08-12 00:00:00+00:00,0.000000
2013-08-13 00:00:00+00:00,0.000000
2013-08-14 00:00:00+00:00,0.000000
2013-08-15 00:00:00+00:00,0.000000
2013-08-16 00:00:00+00:00,0.547717
2013-08-19 00:00:00+00:00,0.010367
2013-08-20 00:00:00+00:00,0.003258
2013-08-21 00:00:00+00:00,0.000725
2013-08-22 00:00:00+00:00,0.018399
2013-08-23 00:00:00+00:00,0.001231
2013-08-26 00:00:00+00:00,0.002833
2013-08-27 00:00:00+00:00,0.018697
2013-08-28 00:00:00+00:00,0.033865
2013-08-29 00:00:00+00:00,0.023802
2013-08-30 00:00:00+00:00,0.008451
2013-09-02 00:00:00+00:00,0.020260
2013-09-03 00:00:00+00:00,0.007239
2013-09-04 00:00:00+00:00,0.002887
2013-09-05 00:00:00+00:00,0.006659
2013-09-06 00:00:00+00:00,0.000981
2013-09-09 00:00:00+00:00,0.007379
2013-09-10 00:00:00+00:00,0.005331
2013-09-11 00:00:00+00:00,0.003109
2013-09-12 00:00:00+00:00,0.002871
2013-09-13 00:00:00+00:00,0.002160
2013-09-16 00:00:00+00:00,0.000000
2013-09-17 00:00:00+00:00,0.000000
2013-09-18 00:00:00+00:00,0.000000
2013-09-19 00:00:00+00:00,0.005862
2013-09-20 00:00:00+00:00,0.003064
2013-09-23 00:00:00+00:00,0.009124
2013-09-24 00:00:00+00:00,0.000794
2013-09-25 00:00:00+00:00,0.001064
2013-09-26 00:00:00+00:00,0.000000
2013-09-27 00:00:00+00:00,0.000011
2013-09-30 00:00:00+00:00,0.002833
2013-10-01 00:00:00+00:00,0.006568
2013-10-02 00:00:00+00:00,0.003070
2013-10-03 00:00:00+00:00,0.003710
2013-10-04 00:00:00+00:00,0.012306
2013-10-07 00:00:00+00:00,0.010627
2013-10-08 00:00:00+00:00,0.007943
2013-10-09 00:00:00+00:00,0.008380
2013-10-10 00:00:00+00:00,0.011760
2013-10-11 00:00:00+00:00,0.005375
2013-10-14 00:00:00+00:00,0.002577
2013-10-15 00:00:00+00:00,0.020839
2013-10-16 00:00:00+00:00,0.011887
2013-10-17 00:00:00+00:00,0.012898
2013-10-18 00:00:00+00:00,0.010390
2013-10-21 00:00:00+00:00,0.030188
2013-10-22 00:00:00+00:00,0.018676
2013-10-23 00:00:00+00:00,0.006817
2013-10-24 00:00:00+00:00,0.000670
2013-10-25 00:00:00+00:00,0.011614
2013-10-28 00:00:00+00:00,0.012446
2013-10-29 00:00:00+00:00,0.002724
2013-10-30 00:00:00+00:00,0.029565
2013-10-31 00:00:00+00:00,0.023868
2013-11-01 00:00:00+00:00,0.021176
2013-11-04 00:00:00+00:00,0.031642
2013-11-05 00:00:00+00:00,0.033105
2013-11-06 00:00:00+00:00,0.000388
2013-11-07 00:00:00+00:00,0.002992
2013-11-08 00:00:00+00:00,0.010780
2013-11-11 00:00:00+00:00,0.036033
2013-11-12 00:00:00+00:00,0.030536
2013-11-13 00:00:00+00:00,0.023120
2013-11-14 00:00:00+00:00,0.003188
2013-11-15 00:00:00+00:00,0.012230
2013-11-18 00:00:00+00:00,0.003276
2013-11-19 00:00:00+00:00,0.010370
2013-11-20 00:00:00+00:00,0.012612
2013-11-21 00:00:00+00:00,0.014867
2013-11-22 00:00:00+00:00,0.011697
2013-11-25 00:00:00+00:00,0.011507
2013-11-26 00:00:00+00:00,0.020977
2013-11-27 00:00:00+00:00,0.035044
2013-11-28 00:00:00+00:00,0.011783
2013-11-29 00:00:00+00:00,0.042266
2013-12-02 00:00:00+00:00,0.027181
2013-12-03 00:00:00+00:00,0.044032
2013-12-04 00:00:00+00:00,0.045133
2013-12-05 00:00:00+00:00,0.003235
2013-12-06 00:00:00+00:00,0.021115
2013-12-09 00:00:00+00:00,0.003702
2013-12-10 00:00:00+00:00,0.021016
2013-12-11 00:00:00+00:00,0.003736
2013-12-12 00:00:00+00:00,0.000000
2013-12-13 00:00:00+00:00,0.000000
2013-12-16 00:00:00+00:00,0.000000
2013-12-17 00:00:00+00:00,0.000000
2013-12-18 00:00:00+00:00,0.005538
2013-12-19 00:00:00+00:00,0.003740
2013-12-20 00:00:00+00:00,0.001798
2013-12-23 00:00:00+00:00,0.000000
2013-12-24 00:00:00+00:00,0.011474
2013-12-25 00:00:00+00:00,0.008406
2013-12-26 00:00:00+00:00,0.003697
2013-12-27 00:00:00+00:00,0.000000
2013-12-30 00:00:00+00:00,0.000000
2013-12-31 00:00:00+00:00,0.000000
2014-01-01 00:00:00+00:00,0.008423
2014-01-02 00:00:00+00:00,0.000000
2014-01-03 00:00:00+00:00,0.012119
2014-01-06 00:00:00+00:00,0.001066
2014-01-07 00:00:00+00:00,0.013496
2014-01-08 00:00:00+00:00,0.001557
2014-01-09 00:00:00+00:00,0.000000
2014-01-10 00:00:00+00:00,0.000000
2014-01-13 00:00:00+00:00,0.000000
2014-01-14 00:00:00+00:00,0.000000
2014-01-15 00:00:00+00:00,0.044295
2014-01-16 00:00:00+00:00,0.000405
2014-01-17 00:00:00+00:00,0.451988
2014-01-20 00:00:00+00:00,0.060322
2014-01-21 00:00:00+00:00,0.002549
2014-01-22 00:00:00+00:00,0.000000
2014-01-23 00:00:00+00:00,0.000000
2014-01-24 00:00:00+00:00,0.000000
2014-01-27 00:00:00+00:00,0.004971
2014-01-28 00:00:00+00:00,0.001271
2014-01-29 00:00:00+00:00,0.000000
2014-01-30 00:00:00+00:00,0.000000
2014-01-31 00:00:00+00:00,0.000000
2014-02-03 00:00:00+00:00,0.000000
2014-02-04 00:00:00+00:00,0.003700
2014-02-05 00:00:00+00:00,0.002005
2014-02-06 00:00:00+00:00,0.009528
2014-02-07 00:00:00+00:00,0.021102
2014-02-10 00:00:00+00:00,0.001389
2014-02-11 00:00:00+00:00,0.000676
2014-02-12 00:00:00+00:00,0.016800
2014-02-13 00:00:00+00:00,0.003772
2014-02-14 00:00:00+00:00,0.023163
2014-02-17 00:00:00+00:00,0.027316
2014-02-18 00:00:00+00:00,0.034649
2014-02-19 00:00:00+00:00,0.015907
2014-02-20 00:00:00+00:00,0.032570
2014-02-21 00:00:00+00:00,0.021659
2014-02-24 00:00:00+00:00,0.005007
2014-02-25 00:00:00+00:00,0.034148
2014-02-26 00:00:00+00:00,0.029152
2014-02-27 00:00:00+00:00,0.014917
2014-02-28 00:00:00+00:00,0.022733
2014-03-03 00:00:00+00:00,0.004176
2014-03-04 00:00:00+00:00,0.038180
2014-03-05 00:00:00+00:00,0.000518
2014-03-06 00:00:00+00:00,0.032125
2014-03-07 00:00:00+00:00,0.026956
2014-03-10 00:00:00+00:00,0.042847
2014-03-11 00:00:00+00:00,0.001502
2014-03-12 00:00:00+00:00,0.040381
2014-03-13 00:00:00+00:00,0.019201
2014-03-14 00:00:00+00:00,0.017623
2014-03-17 00:00:00+00:00,0.036142
2014-03-18 00:00:00+00:00,0.039916
2014-03-19 00:00:00+00:00,0.015325
2014-03-20 00:00:00+00:00,0.007417
2014-03-21 00:00:00+00:00,0.020902
2014-03-24 00:00:00+00:00,0.003499
2014-03-25 00:00:00+00:00,0.015575
2014-03-26 00:00:00+00:00,0.028941
2014-03-27 00:00:00+00:00,0.016452
2014-03-28 00:00:00+00:00,0.000000
2014-03-31 00:00:00+00:00,0.000000
2014-04-01 00:00:00+00:00,0.000000
2014-04-02 00:00:00+00:00,0.000000
2014-04-03 00:00:00+00:00,0.000000
2014-04-04 00:00:00+00:00,0.000000
2014-04-07 00:00:00+00:00,0.000000
2014-04-08 00:00:00+00:00,0.000000
2014-04-09 00:00:00+00:00,0.000000
2014-04-10 00:00:00+00:00,0.000000
2014-04-11 00:00:00+00:00,0.000000
2014-04-14 00:00:00+00:00,0.000000
2014-04-15 00:00:00+00:00,0.000000
2014-04-16 00:00:00+00:00,0.000000
2014-04-17 00:00:00+00:00,0.000000
2014-04-18 00:00:00+00:00,0.000000
2014-04-21 00:00:00+00:00,0.000000
2014-04-22 00:00:00+00:00,0.000000
2014-04-23 00:00:00+00:00,0.000000
2014-04-24 00:00:00+00:00,0.000000
2014-04-25 00:00:00+00:00,0.000000
2014-04-28 00:00:00+00:00,0.000000
2014-04-29 00:00:00+00:00,0.000000
2014-04-30 00:00:00+00:00,0.000000
2014-05-01 00:00:00+00:00,0.000000
2014-05-02 00:00:00+00:00,0.000000
2014-05-05 00:00:00+00:00,0.000000
2014-05-06 00:00:00+00:00,0.000000
2014-05-07 00:00:00+00:00,0.000000
2014-05-08 00:00:00+00:00,0.000000
2014-05-09 00:00:00+00:00,0.000000
2014-05-12 00:00:00+00:00,0.000000
2014-05-13 00:00:00+00:00,0.000000
2014-05-14 00:00:00+00:00,0.000000
2014-05-15 00:00:00+00:00,0.000000
2014-05-16 00:00:00+00:00,0.000000
2014-05-19 00:00:00+00:00,0.000000
2014-05-20 00:00:00+00:00,0.000000
2014-05-21 00:00:00+00:00,0.000000
2014-05-22 00:00:00+00:00,0.000000
2014-05-23 00:00:00+00:00,0.000000
2014-05-26 00:00:00+00:00,0.000000
2014-05-27 00:00:00+00:00,0.000000
2014-05-28 00:00:00+00:00,0.000000
2014-05-29 00:00:00+00:00,0.000000
2014-05-30 00:00:00+00:00,0.000000
2014-06-02 00:00:00+00:00,0.000000
2014-06-03 00:00:00+00:00,0.000000
2014-06-04 00:00:00+00:00,0.000000
2014-06-05 00:00:00+00:00,0.000000
2014-06-06 00:00:00+00:00,0.000000
2014-06-09 00:00:00+00:00,0.000000
2014-06-10 00:00:00+00:00,0.002000
2014-06-11 00:00:00+00:00,0.002000
2014-06-12 00:00:00+00:00,0.000000
2014-06-13 00:00:00+00:00,0.000000
2014-06-16 00:00:00+00:00,0.000000
2014-06-17 00:00:00+00:00,0.000000
2014-06-18 00:00:00+00:00,0.000000
2014-06-19 00:00:00+00:00,0.002000
2014-06-20 00:00:00+00:00,0.000000
2014-06-23 00:00:00+00:00,0.002000
2014-06-24 00:00:00+00:00,0.000000
2014-06-25 00:00:00+00:00,0.002000
2014-06-26 00:00:00+00:00,0.000000
2014-06-27 00:00:00+00:00,0.000000
2014-06-30 00:00:00+00:00,0.002000
2014-07-01 00:00:00+00:00,0.000000
2014-07-02 00:00:00+00:00,0.002000
2014-07-03 00:00:00+00:00,0.000000
2014-07-04 00:00:00+00:00,0.000000
2014-07-07 00:00:00+00:00,0.000000
2014-07-08 00:00:00+00:00,0.015180
2014-07-09 00:00:00+00:00,0.000000
2014-07-10 00:00:00+00:00,0.004709
2014-07-11 00:00:00+00:00,0.017484
2014-07-14 00:00:00+00:00,0.025102
2014-07-15 00:00:00+00:00,0.008549
2014-07-16 00:00:00+00:00,0.101864
2014-07-17 00:00:00+00:00,0.032264
2014-07-18 00:00:00+00:00,0.003589
2014-07-21 00:00:00+00:00,0.000000
2014-07-22 00:00:00+00:00,0.000000
2014-07-23 00:00:00+00:00,0.000000
2014-07-24 00:00:00+00:00,0.000000
2014-07-25 00:00:00+00:00,0.000000
2014-07-28 00:00:00+00:00,0.000000
2014-07-29 00:00:00+00:00,0.000000
2014-07-30 00:00:00+00:00,0.000000
2014-07-31 00:00:00+00:00,0.000000
2014-08-01 00:00:00+00:00,0.004670
2014-08-04 00:00:00+00:00,0.027667
2014-08-05 00:00:00+00:00,0.017486
2014-08-06 00:00:00+00:00,0.016751
2014-08-07 00:00:00+00:00,0.018770
2014-08-08 00:00:00+00:00,0.002686
2014-08-11 00:00:00+00:00,0.004782
2014-08-12 00:00:00+00:00,0.020753
2014-08-13 00:00:00+00:00,0.045237
2014-08-14 00:00:00+00:00,0.018133
2014-08-15 00:00:00+00:00,0.023846
2014-08-18 00:00:00+00:00,0.002781
2014-08-19 00:00:00+00:00,0.000000
2014-08-20 00:00:00+00:00,0.000000
2014-08-21 00:00:00+00:00,0.000000
2014-08-22 00:00:00+00:00,0.000000
2014-08-25 00:00:00+00:00,0.000000
2014-08-26 00:00:00+00:00,0.000000
2014-08-27 00:00:00+00:00,0.000000
2014-08-28 00:00:00+00:00,0.000000
2014-08-29 00:00:00+00:00,0.000000
2014-09-01 00:00:00+00:00,0.000000
2014-09-02 00:00:00+00:00,0.000000
2014-09-03 00:00:00+00:00,0.002000
2014-09-04 00:00:00+00:00,0.000000
2014-09-05 00:00:00+00:00,0.000000
2014-09-08 00:00:00+00:00,0.000000
2014-09-09 00:00:00+00:00,0.000000
2014-09-10 00:00:00+00:00,0.000000
2014-09-11 00:00:00+00:00,0.000000
2014-09-12 00:00:00+00:00,0.000000
2014-09-15 00:00:00+00:00,0.000000
2014-09-16 00:00:00+00:00,0.000000
2014-09-17 00:00:00+00:00,0.049938
2014-09-18 00:00:00+00:00,0.047407
2014-09-19 00:00:00+00:00,0.005593
2014-09-22 00:00:00+00:00,0.036259
2014-09-23 00:00:00+00:00,0.008564
2014-09-24 00:00:00+00:00,0.037716
2014-09-25 00:00:00+00:00,0.025556
2014-09-26 00:00:00+00:00,0.008267
2014-09-29 00:00:00+00:00,0.018657
2014-09-30 00:00:00+00:00,0.012949
2014-10-01 00:00:00+00:00,0.003498
2014-10-02 00:00:00+00:00,0.000000
2014-10-03 00:00:00+00:00,0.027549
2014-10-06 00:00:00+00:00,0.001399
2014-10-07 00:00:00+00:00,0.008428
2014-10-08 00:00:00+00:00,0.010953
2014-10-09 00:00:00+00:00,0.015772
2014-10-10 00:00:00+00:00,0.037420
2014-10-13 00:00:00+00:00,0.009730
2014-10-14 00:00:00+00:00,0.014869
2014-10-15 00:00:00+00:00,0.011810
2014-10-16 00:00:00+00:00,0.025576
2014-10-17 00:00:00+00:00,0.014167
2014-10-20 00:00:00+00:00,0.228173
2014-10-21 00:00:00+00:00,0.012370
2014-10-22 00:00:00+00:00,0.012036
2014-10-23 00:00:00+00:00,0.000751
2014-10-24 00:00:00+00:00,0.003615
2014-10-27 00:00:00+00:00,0.006456
2014-10-28 00:00:00+00:00,0.001310
2014-10-29 00:00:00+00:00,0.000000
2014-10-30 00:00:00+00:00,0.000000
2014-10-31 00:00:00+00:00,0.000000
2014-11-03 00:00:00+00:00,0.000000
2014-11-04 00:00:00+00:00,0.000000
2014-11-05 00:00:00+00:00,0.000000
2014-11-06 00:00:00+00:00,0.007781
2014-11-07 00:00:00+00:00,0.003623
2014-11-10 00:00:00+00:00,0.012812
2014-11-11 00:00:00+00:00,0.008676
2014-11-12 00:00:00+00:00,0.017999
2014-11-13 00:00:00+00:00,0.016109
2014-11-14 00:00:00+00:00,0.009805
2014-11-17 00:00:00+00:00,0.012362
2014-11-18 00:00:00+00:00,0.032972
2014-11-19 00:00:00+00:00,0.004336
2014-11-20 00:00:00+00:00,0.024883
2014-11-21 00:00:00+00:00,0.004892
2014-11-24 00:00:00+00:00,0.006114
2014-11-25 00:00:00+00:00,0.023867
2014-11-26 00:00:00+00:00,0.037844
2014-11-27 00:00:00+00:00,0.002788
2014-11-28 00:00:00+00:00,0.029203
2014-12-01 00:00:00+00:00,0.003131
2014-12-02 00:00:00+00:00,0.000000
2014-12-03 00:00:00+00:00,0.000000
2014-12-04 00:00:00+00:00,0.000000
2014-12-05 00:00:00+00:00,0.000000
2014-12-08 00:00:00+00:00,0.000000
2014-12-09 00:00:00+00:00,0.000000
2014-12-10 00:00:00+00:00,0.000000
2014-12-11 00:00:00+00:00,0.000000
2014-12-12 00:00:00+00:00,0.029144
2014-12-15 00:00:00+00:00,0.170518
2014-12-16 00:00:00+00:00,0.060064
2014-12-17 00:00:00+00:00,0.002611
2014-12-18 00:00:00+00:00,0.000000
2014-12-19 00:00:00+00:00,0.000000
2014-12-22 00:00:00+00:00,0.000000
2014-12-23 00:00:00+00:00,0.000000
2014-12-24 00:00:00+00:00,0.000000
2014-12-25 00:00:00+00:00,0.000000
2014-12-26 00:00:00+00:00,0.000000
2014-12-29 00:00:00+00:00,0.000000
2014-12-30 00:00:00+00:00,0.000000
2014-12-31 00:00:00+00:00,0.009591
2015-01-01 00:00:00+00:00,0.008094
2015-01-02 00:00:00+00:00,0.031128
2015-01-05 00:00:00+00:00,0.031949
2015-01-06 00:00:00+00:00,0.032829
2015-01-07 00:00:00+00:00,0.035856
2015-01-08 00:00:00+00:00,0.017069
2015-01-09 00:00:00+00:00,0.030689
2015-01-12 00:00:00+00:00,0.003005
2015-01-13 00:00:00+00:00,0.007252
2015-01-14 00:00:00+00:00,0.003013
2015-01-15 00:00:00+00:00,0.000000
2015-01-16 00:00:00+00:00,0.000000
2015-01-19 00:00:00+00:00,0.000000
2015-01-20 00:00:00+00:00,0.000000
2015-01-21 00:00:00+00:00,0.000000
2015-01-22 00:00:00+00:00,0.000000
2015-01-23 00:00:00+00:00,0.000000
2015-01-26 00:00:00+00:00,0.004239
2015-01-27 00:00:00+00:00,0.004735
2015-01-28 00:00:00+00:00,0.130987
2015-01-29 00:00:00+00:00,0.015607
2015-01-30 00:00:00+00:00,0.010996
2015-02-02 00:00:00+00:00,0.018908
2015-02-03 00:00:00+00:00,0.009749
2015-02-04 00:00:00+00:00,0.027136
2015-02-05 00:00:00+00:00,0.012042
2015-02-06 00:00:00+00:00,0.016970
2015-02-09 00:00:00+00:00,0.002567
2015-02-10 00:00:00+00:00,0.002682
2015-02-11 00:00:00+00:00,0.016064
2015-02-12 00:00:00+00:00,0.012297
2015-02-13 00:00:00+00:00,0.002443
2015-02-16 00:00:00+00:00,0.000000
2015-02-17 00:00:00+00:00,0.000000
2015-02-18 00:00:00+00:00,0.000000
2015-02-19 00:00:00+00:00,0.000000
2015-02-20 00:00:00+00:00,0.000000
2015-02-23 00:00:00+00:00,0.000000
2015-02-24 00:00:00+00:00,0.000000
2015-02-25 00:00:00+00:00,0.013950
2015-02-26 00:00:00+00:00,0.014468
2015-02-27 00:00:00+00:00,0.005260
2015-03-02 00:00:00+00:00,0.006999
2015-03-03 00:00:00+00:00,0.031644
2015-03-04 00:00:00+00:00,0.018564
2015-03-05 00:00:00+00:00,0.031155
2015-03-06 00:00:00+00:00,0.030177
2015-03-09 00:00:00+00:00,0.009931
2015-03-10 00:00:00+00:00,0.019116
2015-03-11 00:00:00+00:00,0.003685
2015-03-12 00:00:00+00:00,0.008621
2015-03-13 00:00:00+00:00,0.009475
2015-03-16 00:00:00+00:00,0.013345
2015-03-17 00:00:00+00:00,0.000886
2015-03-18 00:00:00+00:00,0.030596
2015-03-19 00:00:00+00:00,0.002938
2015-03-20 00:00:00+00:00,0.000000
2015-03-23 00:00:00+00:00,0.000000
2015-03-24 00:00:00+00:00,0.000000
2015-03-25 00:00:00+00:00,0.000000
2015-03-26 00:00:00+00:00,0.030535
2015-03-27 00:00:00+00:00,0.014203
2015-03-30 00:00:00+00:00,0.009456
2015-03-31 00:00:00+00:00,0.008604
2015-04-01 00:00:00+00:00,0.022755
2015-04-02 00:00:00+00:00,0.015714
2015-04-03 00:00:00+00:00,0.001366
2015-04-06 00:00:00+00:00,0.000000
2015-04-07 00:00:00+00:00,0.000000
2015-04-08 00:00:00+00:00,0.000000
2015-04-09 00:00:00+00:00,0.000000
2015-04-10 00:00:00+00:00,0.000000
2015-04-13 00:00:00+00:00,0.000000
2015-04-14 00:00:00+00:00,0.000000
2015-04-15 00:00:00+00:00,0.000000
2015-04-16 00:00:00+00:00,0.000000
2015-04-17 00:00:00+00:00,0.034601
2015-04-20 00:00:00+00:00,0.035473
2015-04-21 00:00:00+00:00,0.033755
2015-04-22 00:00:00+00:00,0.025439
2015-04-23 00:00:00+00:00,0.025128
2015-04-24 00:00:00+00:00,0.030701
2015-04-27 00:00:00+00:00,0.035750
2015-04-28 00:00:00+00:00,0.038742
2015-04-29 00:00:00+00:00,0.032924
