Date,sum_abs_weights
2005-08-30 00:00:00+00:00,7.603258
2005-08-31 00:00:00+00:00,7.603249
2005-09-01 00:00:00+00:00,7.6030984
2005-09-02 00:00:00+00:00,7.602933
2005-09-05 00:00:00+00:00,7.5350556
2005-09-06 00:00:00+00:00,7.5074587
2005-09-07 00:00:00+00:00,7.505798
2005-09-08 00:00:00+00:00,7.5068173
2005-09-09 00:00:00+00:00,7.5057034
2005-09-12 00:00:00+00:00,7.505234
2005-09-13 00:00:00+00:00,7.5086546
2005-09-14 00:00:00+00:00,7.5080605
2005-09-15 00:00:00+00:00,7.506992
2005-09-16 00:00:00+00:00,7.5072427
2005-09-19 00:00:00+00:00,7.5072217
2005-09-20 00:00:00+00:00,7.50866
2005-09-21 00:00:00+00:00,7.5079336
2005-09-22 00:00:00+00:00,7.507711
2005-09-23 00:00:00+00:00,7.5074267
2005-09-26 00:00:00+00:00,7.5058784
2005-09-27 00:00:00+00:00,7.5053964
2005-09-28 00:00:00+00:00,7.504184
2005-09-29 00:00:00+00:00,7.5045786
2005-09-30 00:00:00+00:00,7.504787
2005-10-03 00:00:00+00:00,7.505116
2005-10-04 00:00:00+00:00,7.5030985
2005-10-05 00:00:00+00:00,7.502714
2005-10-06 00:00:00+00:00,7.502966
2005-10-07 00:00:00+00:00,7.5107684
2005-10-10 00:00:00+00:00,7.511134
2005-10-11 00:00:00+00:00,7.511244
2005-10-12 00:00:00+00:00,7.514173
2005-10-13 00:00:00+00:00,7.514878
2005-10-14 00:00:00+00:00,7.514375
2005-10-17 00:00:00+00:00,7.514643
2005-10-18 00:00:00+00:00,7.516237
2005-10-19 00:00:00+00:00,7.51666
2005-10-20 00:00:00+00:00,7.518522
2005-10-21 00:00:00+00:00,7.517102
2005-10-24 00:00:00+00:00,7.5196686
2005-10-25 00:00:00+00:00,7.5199795
2005-10-26 00:00:00+00:00,7.5210857
2005-10-27 00:00:00+00:00,7.518342
2005-10-28 00:00:00+00:00,7.518289
2005-10-31 00:00:00+00:00,7.517386
2005-11-01 00:00:00+00:00,7.5173583
2005-11-02 00:00:00+00:00,7.517124
2005-11-03 00:00:00+00:00,7.517297
2005-11-04 00:00:00+00:00,7.510998
2005-11-07 00:00:00+00:00,7.516015
2005-11-08 00:00:00+00:00,7.515276
2005-11-09 00:00:00+00:00,7.5171227
2005-11-10 00:00:00+00:00,7.5190544
2005-11-11 00:00:00+00:00,7.5194726
2005-11-14 00:00:00+00:00,7.519532
2005-11-15 00:00:00+00:00,7.5195985
2005-11-16 00:00:00+00:00,7.521936
2005-11-17 00:00:00+00:00,7.522825
2005-11-18 00:00:00+00:00,7.523197
2005-11-21 00:00:00+00:00,7.527729
2005-11-22 00:00:00+00:00,7.5309057
2005-11-23 00:00:00+00:00,7.5306926
2005-11-24 00:00:00+00:00,7.528949
2005-11-25 00:00:00+00:00,7.523949
2005-11-28 00:00:00+00:00,7.522199
2005-11-29 00:00:00+00:00,7.5204964
2005-11-30 00:00:00+00:00,7.5213323
2005-12-01 00:00:00+00:00,7.5205545
2005-12-02 00:00:00+00:00,7.5270877
2005-12-05 00:00:00+00:00,7.532037
2005-12-06 00:00:00+00:00,7.5284553
2005-12-07 00:00:00+00:00,7.5275135
2005-12-08 00:00:00+00:00,7.5262437
2005-12-09 00:00:00+00:00,7.5393305
2005-12-12 00:00:00+00:00,7.5449357
2005-12-13 00:00:00+00:00,7.535877
2005-12-14 00:00:00+00:00,7.5361457
2005-12-15 00:00:00+00:00,7.554544
2005-12-16 00:00:00+00:00,7.562211
2005-12-19 00:00:00+00:00,7.5641723
2005-12-20 00:00:00+00:00,7.571086
2005-12-21 00:00:00+00:00,7.562503
2005-12-22 00:00:00+00:00,7.5670176
2005-12-23 00:00:00+00:00,7.5641227
2005-12-26 00:00:00+00:00,7.5605702
2005-12-27 00:00:00+00:00,7.5550113
2005-12-28 00:00:00+00:00,7.5402217
2005-12-29 00:00:00+00:00,7.54397
2005-12-30 00:00:00+00:00,7.515337
2006-01-02 00:00:00+00:00,7.45479
2006-01-03 00:00:00+00:00,7.454011
2006-01-04 00:00:00+00:00,6.994473
2006-01-05 00:00:00+00:00,7.006383
2006-01-06 00:00:00+00:00,7.0065455
2006-01-09 00:00:00+00:00,7.099985
2006-01-10 00:00:00+00:00,6.929974
2006-01-11 00:00:00+00:00,6.8975716
2006-01-12 00:00:00+00:00,6.801686
2006-01-13 00:00:00+00:00,6.66924
2006-01-16 00:00:00+00:00,6.5983133
2006-01-17 00:00:00+00:00,6.607359
2006-01-18 00:00:00+00:00,6.304717
2006-01-19 00:00:00+00:00,6.308279
2006-01-20 00:00:00+00:00,6.2650433
2006-01-23 00:00:00+00:00,6.222716
2006-01-24 00:00:00+00:00,6.337654
2006-01-25 00:00:00+00:00,6.340351
2006-01-26 00:00:00+00:00,6.4698076
2006-01-27 00:00:00+00:00,6.4299216
2006-01-30 00:00:00+00:00,6.3119345
2006-01-31 00:00:00+00:00,6.2869973
2006-02-01 00:00:00+00:00,6.266087
2006-02-02 00:00:00+00:00,6.195945
2006-02-03 00:00:00+00:00,6.142531
2006-02-06 00:00:00+00:00,6.037556
2006-02-07 00:00:00+00:00,5.899146
2006-02-08 00:00:00+00:00,5.174464
2006-02-09 00:00:00+00:00,5.0658717
2006-02-10 00:00:00+00:00,4.191514
2006-02-13 00:00:00+00:00,4.5416365
2006-02-14 00:00:00+00:00,4.8498974
2006-02-15 00:00:00+00:00,5.561664
2006-02-16 00:00:00+00:00,5.548126
2006-02-17 00:00:00+00:00,5.5440774
2006-02-20 00:00:00+00:00,5.6045346
2006-02-21 00:00:00+00:00,7.282823
2006-02-22 00:00:00+00:00,7.3491273
2006-02-23 00:00:00+00:00,7.383686
2006-02-24 00:00:00+00:00,7.9046173
2006-02-27 00:00:00+00:00,7.910897
2006-02-28 00:00:00+00:00,7.917232
2006-03-01 00:00:00+00:00,7.7991567
2006-03-02 00:00:00+00:00,7.759949
2006-03-03 00:00:00+00:00,7.7613688
2006-03-06 00:00:00+00:00,7.754472
2006-03-07 00:00:00+00:00,7.7544446
2006-03-08 00:00:00+00:00,7.759224
2006-03-09 00:00:00+00:00,7.7606854
2006-03-10 00:00:00+00:00,7.7617316
2006-03-13 00:00:00+00:00,7.77944
2006-03-14 00:00:00+00:00,7.772733
2006-03-15 00:00:00+00:00,7.7579865
2006-03-16 00:00:00+00:00,7.757246
2006-03-17 00:00:00+00:00,7.756844
2006-03-20 00:00:00+00:00,7.757978
2006-03-21 00:00:00+00:00,7.7586594
2006-03-22 00:00:00+00:00,7.7587485
2006-03-23 00:00:00+00:00,7.7486405
2006-03-24 00:00:00+00:00,7.749885
2006-03-27 00:00:00+00:00,7.751176
2006-03-28 00:00:00+00:00,7.7399964
2006-03-29 00:00:00+00:00,7.882069
2006-03-30 00:00:00+00:00,7.931188
2006-03-31 00:00:00+00:00,7.8181353
2006-04-03 00:00:00+00:00,7.8192816
2006-04-04 00:00:00+00:00,7.5458226
2006-04-05 00:00:00+00:00,7.5620894
2006-04-06 00:00:00+00:00,7.4042196
2006-04-07 00:00:00+00:00,7.4609714
2006-04-10 00:00:00+00:00,8.0772085
2006-04-11 00:00:00+00:00,7.978381
2006-04-12 00:00:00+00:00,7.49492
2006-04-13 00:00:00+00:00,7.726496
2006-04-14 00:00:00+00:00,7.167848
2006-04-17 00:00:00+00:00,7.5807986
2006-04-18 00:00:00+00:00,7.631089
2006-04-19 00:00:00+00:00,7.6943398
2006-04-20 00:00:00+00:00,7.2329717
2006-04-21 00:00:00+00:00,7.4609995
2006-04-24 00:00:00+00:00,7.6328897
2006-04-25 00:00:00+00:00,7.3190613
2006-04-26 00:00:00+00:00,5.2576075
2006-04-27 00:00:00+00:00,4.7182074
2006-04-28 00:00:00+00:00,4.8716893
2006-05-01 00:00:00+00:00,4.633847
2006-05-02 00:00:00+00:00,4.2968025
2006-05-03 00:00:00+00:00,4.513469
2006-05-04 00:00:00+00:00,4.1425185
2006-05-05 00:00:00+00:00,4.1522064
2006-05-08 00:00:00+00:00,3.876908
2006-05-09 00:00:00+00:00,3.8744059
2006-05-10 00:00:00+00:00,3.8799164
2006-05-11 00:00:00+00:00,3.8966227
2006-05-12 00:00:00+00:00,3.6757257
2006-05-15 00:00:00+00:00,3.5179176
2006-05-16 00:00:00+00:00,3.4226916
2006-05-17 00:00:00+00:00,3.0346668
2006-05-18 00:00:00+00:00,2.8296826
2006-05-19 00:00:00+00:00,2.8379316
2006-05-22 00:00:00+00:00,3.012212
2006-05-23 00:00:00+00:00,3.0053086
2006-05-24 00:00:00+00:00,2.7045918
2006-05-25 00:00:00+00:00,2.7712855
2006-05-26 00:00:00+00:00,2.6368268
2006-05-29 00:00:00+00:00,2.5791497
2006-05-30 00:00:00+00:00,2.5717905
2006-05-31 00:00:00+00:00,2.647014
2006-06-01 00:00:00+00:00,2.8196812
2006-06-02 00:00:00+00:00,2.7955592
2006-06-05 00:00:00+00:00,3.2825537
2006-06-06 00:00:00+00:00,3.2828703
2006-06-07 00:00:00+00:00,3.2218652
2006-06-08 00:00:00+00:00,3.2875342
2006-06-09 00:00:00+00:00,3.2547886
2006-06-12 00:00:00+00:00,3.2510176
2006-06-13 00:00:00+00:00,3.2542243
2006-06-14 00:00:00+00:00,3.4089096
2006-06-15 00:00:00+00:00,3.4826121
2006-06-16 00:00:00+00:00,3.5003576
2006-06-19 00:00:00+00:00,3.5543957
2006-06-20 00:00:00+00:00,3.599051
2006-06-21 00:00:00+00:00,3.5990715
2006-06-22 00:00:00+00:00,3.6095645
2006-06-23 00:00:00+00:00,3.670635
2006-06-26 00:00:00+00:00,3.4733236
2006-06-27 00:00:00+00:00,3.520816
2006-06-28 00:00:00+00:00,3.4526272
2006-06-29 00:00:00+00:00,3.4409466
2006-06-30 00:00:00+00:00,3.4734497
2006-07-03 00:00:00+00:00,3.6269126
2006-07-04 00:00:00+00:00,3.160067
2006-07-05 00:00:00+00:00,3.1088042
2006-07-06 00:00:00+00:00,2.2198992
2006-07-07 00:00:00+00:00,2.2104657
2006-07-10 00:00:00+00:00,2.0577586
2006-07-11 00:00:00+00:00,2.0036407
2006-07-12 00:00:00+00:00,2.023538
2006-07-13 00:00:00+00:00,2.008498
2006-07-14 00:00:00+00:00,2.0025887
2006-07-17 00:00:00+00:00,1.99386
2006-07-18 00:00:00+00:00,1.9167365
2006-07-19 00:00:00+00:00,1.9050642
2006-07-20 00:00:00+00:00,1.9073843
2006-07-21 00:00:00+00:00,1.9044033
2006-07-24 00:00:00+00:00,1.8665832
2006-07-25 00:00:00+00:00,1.8623152
2006-07-26 00:00:00+00:00,1.8639523
2006-07-27 00:00:00+00:00,1.8872156
2006-07-28 00:00:00+00:00,1.9151287
2006-07-31 00:00:00+00:00,1.8969097
2006-08-01 00:00:00+00:00,1.9290844
2006-08-02 00:00:00+00:00,1.920602
2006-08-03 00:00:00+00:00,1.914814
2006-08-04 00:00:00+00:00,1.9454
2006-08-07 00:00:00+00:00,2.0319266
2006-08-08 00:00:00+00:00,2.0456245
2006-08-09 00:00:00+00:00,2.042088
2006-08-10 00:00:00+00:00,2.044527
2006-08-11 00:00:00+00:00,2.053422
2006-08-14 00:00:00+00:00,2.013804
2006-08-15 00:00:00+00:00,2.0225153
2006-08-16 00:00:00+00:00,2.0500956
2006-08-17 00:00:00+00:00,2.0353115
2006-08-18 00:00:00+00:00,2.0194104
2006-08-21 00:00:00+00:00,2.0189173
2006-08-22 00:00:00+00:00,2.0180686
2006-08-23 00:00:00+00:00,2.0237262
2006-08-24 00:00:00+00:00,1.9973387
2006-08-25 00:00:00+00:00,2.0264688
2006-08-28 00:00:00+00:00,2.0241008
2006-08-29 00:00:00+00:00,1.9775369
2006-08-30 00:00:00+00:00,1.9650861
2006-08-31 00:00:00+00:00,2.0020986
2006-09-01 00:00:00+00:00,1.9923109
2006-09-04 00:00:00+00:00,2.0111997
2006-09-05 00:00:00+00:00,2.0465167
2006-09-06 00:00:00+00:00,2.0450647
2006-09-07 00:00:00+00:00,2.0322094
2006-09-08 00:00:00+00:00,2.0609355
2006-09-11 00:00:00+00:00,2.0673172
2006-09-12 00:00:00+00:00,2.053335
2006-09-13 00:00:00+00:00,2.1129172
2006-09-14 00:00:00+00:00,2.1150825
2006-09-15 00:00:00+00:00,2.1330078
2006-09-18 00:00:00+00:00,2.1620116
2006-09-19 00:00:00+00:00,2.1605287
2006-09-20 00:00:00+00:00,2.1668544
2006-09-21 00:00:00+00:00,2.1598887
2006-09-22 00:00:00+00:00,2.1872838
2006-09-25 00:00:00+00:00,2.1905565
2006-09-26 00:00:00+00:00,2.203468
2006-09-27 00:00:00+00:00,2.2207558
2006-09-28 00:00:00+00:00,2.2435858
2006-09-29 00:00:00+00:00,2.2299845
2006-10-02 00:00:00+00:00,2.2300942
2006-10-03 00:00:00+00:00,2.2323234
2006-10-04 00:00:00+00:00,2.2235365
2006-10-05 00:00:00+00:00,2.2027225
2006-10-06 00:00:00+00:00,2.2031689
2006-10-09 00:00:00+00:00,2.209566
2006-10-10 00:00:00+00:00,2.203458
2006-10-11 00:00:00+00:00,2.2539608
2006-10-12 00:00:00+00:00,2.275251
2006-10-13 00:00:00+00:00,2.2806344
2006-10-16 00:00:00+00:00,2.2853007
2006-10-17 00:00:00+00:00,2.2821991
2006-10-18 00:00:00+00:00,2.2844658
2006-10-19 00:00:00+00:00,2.2910314
2006-10-20 00:00:00+00:00,2.3060868
2006-10-23 00:00:00+00:00,2.3126256
2006-10-24 00:00:00+00:00,2.3286006
2006-10-25 00:00:00+00:00,2.3297586
2006-10-26 00:00:00+00:00,2.3364353
2006-10-27 00:00:00+00:00,2.3396952
2006-10-30 00:00:00+00:00,2.35099
2006-10-31 00:00:00+00:00,2.3404417
2006-11-01 00:00:00+00:00,2.3555067
2006-11-02 00:00:00+00:00,2.3607943
2006-11-03 00:00:00+00:00,2.3705783
2006-11-06 00:00:00+00:00,2.367623
2006-11-07 00:00:00+00:00,2.4191864
2006-11-08 00:00:00+00:00,2.4228532
2006-11-09 00:00:00+00:00,2.4214497
2006-11-10 00:00:00+00:00,2.4215188
2006-11-13 00:00:00+00:00,2.4258766
2006-11-14 00:00:00+00:00,2.440431
2006-11-15 00:00:00+00:00,2.450187
2006-11-16 00:00:00+00:00,2.4494765
2006-11-17 00:00:00+00:00,2.4660234
2006-11-20 00:00:00+00:00,2.460697
2006-11-21 00:00:00+00:00,2.4610376
2006-11-22 00:00:00+00:00,2.4685984
2006-11-23 00:00:00+00:00,2.4753108
2006-11-24 00:00:00+00:00,2.4723413
2006-11-27 00:00:00+00:00,2.4440942
2006-11-28 00:00:00+00:00,2.4432693
2006-11-29 00:00:00+00:00,2.5571206
2006-11-30 00:00:00+00:00,2.5614028
2006-12-01 00:00:00+00:00,2.5200324
2006-12-04 00:00:00+00:00,2.5319695
2006-12-05 00:00:00+00:00,2.521398
2006-12-06 00:00:00+00:00,2.5114884
2006-12-07 00:00:00+00:00,2.5001688
2006-12-08 00:00:00+00:00,2.506843
2006-12-11 00:00:00+00:00,2.4275184
2006-12-12 00:00:00+00:00,2.4862196
2006-12-13 00:00:00+00:00,2.4901047
2006-12-14 00:00:00+00:00,2.5299935
2006-12-15 00:00:00+00:00,2.5488665
2006-12-18 00:00:00+00:00,2.5408823
2006-12-19 00:00:00+00:00,2.5264945
2006-12-20 00:00:00+00:00,2.5092077
2006-12-21 00:00:00+00:00,2.5199502
2006-12-22 00:00:00+00:00,2.5001767
2006-12-25 00:00:00+00:00,2.3868546
2006-12-26 00:00:00+00:00,2.3528585
2006-12-27 00:00:00+00:00,2.4096732
2006-12-28 00:00:00+00:00,2.423955
2006-12-29 00:00:00+00:00,2.454329
2007-01-01 00:00:00+00:00,2.456902
2007-01-02 00:00:00+00:00,2.359663
2007-01-03 00:00:00+00:00,2.3740246
2007-01-04 00:00:00+00:00,2.3593204
2007-01-05 00:00:00+00:00,2.3283286
2007-01-08 00:00:00+00:00,2.428948
2007-01-09 00:00:00+00:00,2.4228933
2007-01-10 00:00:00+00:00,2.44968
2007-01-11 00:00:00+00:00,2.4277432
2007-01-12 00:00:00+00:00,2.6595573
2007-01-15 00:00:00+00:00,2.617684
2007-01-16 00:00:00+00:00,2.4608026
2007-01-17 00:00:00+00:00,2.3906236
2007-01-18 00:00:00+00:00,2.3313913
2007-01-19 00:00:00+00:00,2.5871143
2007-01-22 00:00:00+00:00,2.5809026
2007-01-23 00:00:00+00:00,2.5184543
2007-01-24 00:00:00+00:00,2.474589
2007-01-25 00:00:00+00:00,2.2704256
2007-01-26 00:00:00+00:00,1.8051438
2007-01-29 00:00:00+00:00,1.810471
2007-01-30 00:00:00+00:00,1.832209
2007-01-31 00:00:00+00:00,1.8522202
2007-02-01 00:00:00+00:00,1.8702674
2007-02-02 00:00:00+00:00,2.3272896
2007-02-05 00:00:00+00:00,2.8053265
2007-02-06 00:00:00+00:00,2.9080276
2007-02-07 00:00:00+00:00,2.917346
2007-02-08 00:00:00+00:00,2.876753
2007-02-09 00:00:00+00:00,2.9208302
2007-02-12 00:00:00+00:00,2.7767246
2007-02-13 00:00:00+00:00,2.6796985
2007-02-14 00:00:00+00:00,2.9345162
2007-02-15 00:00:00+00:00,2.9366674
2007-02-16 00:00:00+00:00,1.9495488
2007-02-19 00:00:00+00:00,2.423551
2007-02-20 00:00:00+00:00,2.2601752
2007-02-21 00:00:00+00:00,2.0463493
2007-02-22 00:00:00+00:00,1.7580521
2007-02-23 00:00:00+00:00,2.2488434
2007-02-26 00:00:00+00:00,3.3066087
2007-02-27 00:00:00+00:00,2.0148606
2007-02-28 00:00:00+00:00,1.9335761
2007-03-01 00:00:00+00:00,3.6794777
2007-03-02 00:00:00+00:00,3.9912448
2007-03-05 00:00:00+00:00,4.3233895
2007-03-06 00:00:00+00:00,3.861481
2007-03-07 00:00:00+00:00,2.0866494
2007-03-08 00:00:00+00:00,1.9528482
2007-03-09 00:00:00+00:00,2.3934762
2007-03-12 00:00:00+00:00,2.7154386
2007-03-13 00:00:00+00:00,2.7741818
2007-03-14 00:00:00+00:00,2.7875228
2007-03-15 00:00:00+00:00,2.7693274
2007-03-16 00:00:00+00:00,2.7751687
2007-03-19 00:00:00+00:00,2.8564556
2007-03-20 00:00:00+00:00,2.7965252
2007-03-21 00:00:00+00:00,2.7965374
2007-03-22 00:00:00+00:00,2.8070712
2007-03-23 00:00:00+00:00,3.004877
2007-03-26 00:00:00+00:00,3.02666
2007-03-27 00:00:00+00:00,3.0079348
2007-03-28 00:00:00+00:00,3.009925
2007-03-29 00:00:00+00:00,2.5466301
2007-03-30 00:00:00+00:00,2.4237819
2007-04-02 00:00:00+00:00,2.395607
2007-04-03 00:00:00+00:00,2.3841653
2007-04-04 00:00:00+00:00,1.9516448
2007-04-05 00:00:00+00:00,1.9281113
2007-04-06 00:00:00+00:00,1.9365089
2007-04-09 00:00:00+00:00,1.9540844
2007-04-10 00:00:00+00:00,1.9782561
2007-04-11 00:00:00+00:00,1.8187052
2007-04-12 00:00:00+00:00,1.8136169
2007-04-13 00:00:00+00:00,1.752314
2007-04-16 00:00:00+00:00,1.4598359
2007-04-17 00:00:00+00:00,1.4694492
2007-04-18 00:00:00+00:00,1.4933261
2007-04-19 00:00:00+00:00,1.4489195
2007-04-20 00:00:00+00:00,1.4482734
2007-04-23 00:00:00+00:00,1.342921
2007-04-24 00:00:00+00:00,1.3351535
2007-04-25 00:00:00+00:00,1.299039
2007-04-26 00:00:00+00:00,1.3020993
2007-04-27 00:00:00+00:00,1.3000307
2007-04-30 00:00:00+00:00,1.3012064
2007-05-01 00:00:00+00:00,1.2958043
2007-05-02 00:00:00+00:00,1.2889876
2007-05-03 00:00:00+00:00,1.2888452
2007-05-04 00:00:00+00:00,1.289463
2007-05-07 00:00:00+00:00,1.2887425
2007-05-08 00:00:00+00:00,1.2885528
2007-05-09 00:00:00+00:00,1.2911323
2007-05-10 00:00:00+00:00,1.3058522
2007-05-11 00:00:00+00:00,1.3078148
2007-05-14 00:00:00+00:00,1.307805
2007-05-15 00:00:00+00:00,1.3125473
2007-05-16 00:00:00+00:00,1.3163548
2007-05-17 00:00:00+00:00,1.3148414
2007-05-18 00:00:00+00:00,1.3129421
2007-05-21 00:00:00+00:00,1.3169265
2007-05-22 00:00:00+00:00,1.3188889
2007-05-23 00:00:00+00:00,1.3200723
2007-05-24 00:00:00+00:00,1.324189
2007-05-25 00:00:00+00:00,1.3339353
2007-05-28 00:00:00+00:00,1.3333527
2007-05-29 00:00:00+00:00,1.3327162
2007-05-30 00:00:00+00:00,1.3328274
2007-05-31 00:00:00+00:00,1.3311787
2007-06-01 00:00:00+00:00,1.3459601
2007-06-04 00:00:00+00:00,1.3456126
2007-06-05 00:00:00+00:00,1.3438507
2007-06-06 00:00:00+00:00,1.3677537
2007-06-07 00:00:00+00:00,1.4234816
2007-06-08 00:00:00+00:00,1.6093479
2007-06-11 00:00:00+00:00,1.6214124
2007-06-12 00:00:00+00:00,1.6617547
2007-06-13 00:00:00+00:00,1.6615946
2007-06-14 00:00:00+00:00,1.6666852
2007-06-15 00:00:00+00:00,1.6305054
2007-06-18 00:00:00+00:00,1.5425974
2007-06-19 00:00:00+00:00,1.5483984
2007-06-20 00:00:00+00:00,1.5280774
2007-06-21 00:00:00+00:00,1.5261805
2007-06-22 00:00:00+00:00,1.5284946
2007-06-25 00:00:00+00:00,1.507338
2007-06-26 00:00:00+00:00,1.5000517
2007-06-27 00:00:00+00:00,1.5000383
2007-06-28 00:00:00+00:00,1.4830804
2007-06-29 00:00:00+00:00,1.4494582
2007-07-02 00:00:00+00:00,1.4312679
2007-07-03 00:00:00+00:00,1.4555204
2007-07-04 00:00:00+00:00,1.473187
2007-07-05 00:00:00+00:00,1.5047066
2007-07-06 00:00:00+00:00,1.5181465
2007-07-09 00:00:00+00:00,1.5182271
2007-07-10 00:00:00+00:00,1.5190911
2007-07-11 00:00:00+00:00,1.5119561
2007-07-12 00:00:00+00:00,1.5101902
2007-07-13 00:00:00+00:00,1.5219502
2007-07-16 00:00:00+00:00,1.5204718
2007-07-17 00:00:00+00:00,1.5171881
2007-07-18 00:00:00+00:00,1.5201391
2007-07-19 00:00:00+00:00,1.5492179
2007-07-20 00:00:00+00:00,1.5579417
2007-07-23 00:00:00+00:00,1.5617063
2007-07-24 00:00:00+00:00,1.5637022
2007-07-25 00:00:00+00:00,1.6029117
2007-07-26 00:00:00+00:00,1.5601584
2007-07-27 00:00:00+00:00,1.5331757
2007-07-30 00:00:00+00:00,1.506073
2007-07-31 00:00:00+00:00,1.4989839
2007-08-01 00:00:00+00:00,1.5291677
2007-08-02 00:00:00+00:00,1.418093
2007-08-03 00:00:00+00:00,1.4063628
2007-08-06 00:00:00+00:00,1.4420722
2007-08-07 00:00:00+00:00,1.4343982
2007-08-08 00:00:00+00:00,1.4464257
2007-08-09 00:00:00+00:00,1.5406729
2007-08-10 00:00:00+00:00,1.4679565
2007-08-13 00:00:00+00:00,1.4293976
2007-08-14 00:00:00+00:00,1.44929
2007-08-15 00:00:00+00:00,1.4769847
2007-08-16 00:00:00+00:00,1.5013983
2007-08-17 00:00:00+00:00,1.7182121
2007-08-20 00:00:00+00:00,1.7667027
2007-08-21 00:00:00+00:00,1.7677155
2007-08-22 00:00:00+00:00,1.7639542
2007-08-23 00:00:00+00:00,1.7879145
2007-08-24 00:00:00+00:00,1.7854323
2007-08-27 00:00:00+00:00,1.7838013
2007-08-28 00:00:00+00:00,1.7839756
2007-08-29 00:00:00+00:00,1.9124141
2007-08-30 00:00:00+00:00,1.9233855
2007-08-31 00:00:00+00:00,1.921377
2007-09-03 00:00:00+00:00,2.0005662
2007-09-04 00:00:00+00:00,1.9969187
2007-09-05 00:00:00+00:00,1.993345
2007-09-06 00:00:00+00:00,2.0321143
2007-09-07 00:00:00+00:00,2.0315828
2007-09-10 00:00:00+00:00,2.1038475
2007-09-11 00:00:00+00:00,2.1134963
2007-09-12 00:00:00+00:00,2.0921817
2007-09-13 00:00:00+00:00,2.0995872
2007-09-14 00:00:00+00:00,2.0994804
2007-09-17 00:00:00+00:00,2.0955918
2007-09-18 00:00:00+00:00,2.100868
2007-09-19 00:00:00+00:00,2.0216799
2007-09-20 00:00:00+00:00,2.0103953
2007-09-21 00:00:00+00:00,1.9559091
2007-09-24 00:00:00+00:00,1.9566376
2007-09-25 00:00:00+00:00,1.9528022
2007-09-26 00:00:00+00:00,1.9640019
2007-09-27 00:00:00+00:00,1.9610195
2007-09-28 00:00:00+00:00,1.9496067
2007-10-01 00:00:00+00:00,1.9377962
2007-10-02 00:00:00+00:00,1.9447203
2007-10-03 00:00:00+00:00,1.9410338
2007-10-04 00:00:00+00:00,1.9400198
2007-10-05 00:00:00+00:00,1.9410837
2007-10-08 00:00:00+00:00,1.9348469
2007-10-09 00:00:00+00:00,1.9347217
2007-10-10 00:00:00+00:00,1.9389457
2007-10-11 00:00:00+00:00,1.9423795
2007-10-12 00:00:00+00:00,1.9509764
2007-10-15 00:00:00+00:00,1.9452146
2007-10-16 00:00:00+00:00,1.9424605
2007-10-17 00:00:00+00:00,1.9334772
2007-10-18 00:00:00+00:00,1.9327047
2007-10-19 00:00:00+00:00,1.9227972
2007-10-22 00:00:00+00:00,1.9096507
2007-10-23 00:00:00+00:00,1.8903022
2007-10-24 00:00:00+00:00,1.8838462
2007-10-25 00:00:00+00:00,1.8777893
2007-10-26 00:00:00+00:00,1.8391616
2007-10-29 00:00:00+00:00,1.8432941
2007-10-30 00:00:00+00:00,1.8435488
2007-10-31 00:00:00+00:00,1.8386474
2007-11-01 00:00:00+00:00,1.8388996
2007-11-02 00:00:00+00:00,1.8442729
2007-11-05 00:00:00+00:00,1.8459474
2007-11-06 00:00:00+00:00,1.845534
2007-11-07 00:00:00+00:00,1.851295
2007-11-08 00:00:00+00:00,1.8532008
2007-11-09 00:00:00+00:00,1.8605453
2007-11-12 00:00:00+00:00,1.8597574
2007-11-13 00:00:00+00:00,1.8230913
2007-11-14 00:00:00+00:00,1.7787579
2007-11-15 00:00:00+00:00,1.7810142
2007-11-16 00:00:00+00:00,1.7202942
2007-11-19 00:00:00+00:00,1.7112191
2007-11-20 00:00:00+00:00,1.6963767
2007-11-21 00:00:00+00:00,1.6909072
2007-11-22 00:00:00+00:00,1.6910357
2007-11-23 00:00:00+00:00,1.6882145
2007-11-26 00:00:00+00:00,1.700247
2007-11-27 00:00:00+00:00,1.7008035
2007-11-28 00:00:00+00:00,1.704787
2007-11-29 00:00:00+00:00,1.6870058
2007-11-30 00:00:00+00:00,1.7017915
2007-12-03 00:00:00+00:00,1.6877427
2007-12-04 00:00:00+00:00,1.6241013
2007-12-05 00:00:00+00:00,1.6257483
2007-12-06 00:00:00+00:00,1.6278154
2007-12-07 00:00:00+00:00,1.6500398
2007-12-10 00:00:00+00:00,1.6474829
2007-12-11 00:00:00+00:00,1.649614
2007-12-12 00:00:00+00:00,1.6439601
2007-12-13 00:00:00+00:00,1.6464347
2007-12-14 00:00:00+00:00,1.6470313
2007-12-17 00:00:00+00:00,1.6488459
2007-12-18 00:00:00+00:00,1.6542103
2007-12-19 00:00:00+00:00,1.6537733
2007-12-20 00:00:00+00:00,1.6674763
2007-12-21 00:00:00+00:00,1.6782316
2007-12-24 00:00:00+00:00,1.6786114
2007-12-25 00:00:00+00:00,1.6782385
2007-12-26 00:00:00+00:00,1.6777791
2007-12-27 00:00:00+00:00,1.679816
2007-12-28 00:00:00+00:00,1.6817342
2007-12-31 00:00:00+00:00,1.6879687
2008-01-01 00:00:00+00:00,1.6846116
2008-01-02 00:00:00+00:00,1.6918659
2008-01-03 00:00:00+00:00,1.6778854
2008-01-04 00:00:00+00:00,1.6753145
2008-01-07 00:00:00+00:00,1.6777854
