Date,sum_abs_weights
2005-12-20 00:00:00+00:00,14.488996
2005-12-21 00:00:00+00:00,14.531894
2005-12-22 00:00:00+00:00,14.515484
2005-12-23 00:00:00+00:00,14.505229
2005-12-26 00:00:00+00:00,14.5145035
2005-12-27 00:00:00+00:00,14.540062
2005-12-28 00:00:00+00:00,14.590093
2005-12-29 00:00:00+00:00,14.633341
2005-12-30 00:00:00+00:00,14.638115
2006-01-02 00:00:00+00:00,14.601106
2006-01-03 00:00:00+00:00,14.606305
2006-01-04 00:00:00+00:00,14.414412
2006-01-05 00:00:00+00:00,14.443316
2006-01-06 00:00:00+00:00,14.434179
2006-01-09 00:00:00+00:00,14.02201
2006-01-10 00:00:00+00:00,13.890085
2006-01-11 00:00:00+00:00,13.86231
2006-01-12 00:00:00+00:00,13.808103
2006-01-13 00:00:00+00:00,13.754969
2006-01-16 00:00:00+00:00,13.814785
2006-01-17 00:00:00+00:00,13.844261
2006-01-18 00:00:00+00:00,13.9012165
2006-01-19 00:00:00+00:00,13.920176
2006-01-20 00:00:00+00:00,13.963091
2006-01-23 00:00:00+00:00,13.975895
2006-01-24 00:00:00+00:00,14.061853
2006-01-25 00:00:00+00:00,14.074334
2006-01-26 00:00:00+00:00,14.206859
2006-01-27 00:00:00+00:00,14.246439
2006-01-30 00:00:00+00:00,14.217006
2006-01-31 00:00:00+00:00,14.221115
2006-02-01 00:00:00+00:00,14.27601
2006-02-02 00:00:00+00:00,14.272194
2006-02-03 00:00:00+00:00,14.297502
2006-02-06 00:00:00+00:00,14.344782
2006-02-07 00:00:00+00:00,13.880549
2006-02-08 00:00:00+00:00,12.751895
2006-02-09 00:00:00+00:00,12.560748
2006-02-10 00:00:00+00:00,10.695479
2006-02-13 00:00:00+00:00,11.865793
2006-02-14 00:00:00+00:00,10.70201
2006-02-15 00:00:00+00:00,10.629649
2006-02-16 00:00:00+00:00,10.55084
2006-02-17 00:00:00+00:00,11.416348
2006-02-20 00:00:00+00:00,11.475852
2006-02-21 00:00:00+00:00,14.349922
2006-02-22 00:00:00+00:00,15.3515835
2006-02-23 00:00:00+00:00,15.004644
2006-02-24 00:00:00+00:00,129.86559
2006-02-27 00:00:00+00:00,172.92519
2006-02-28 00:00:00+00:00,211.4267
2006-03-01 00:00:00+00:00,95.161705
2006-03-02 00:00:00+00:00,36.713203
2006-03-03 00:00:00+00:00,193.25484
2006-03-06 00:00:00+00:00,305.2969
2006-03-07 00:00:00+00:00,292.9323
2006-03-08 00:00:00+00:00,158.47069
2006-03-09 00:00:00+00:00,312.1194
2006-03-10 00:00:00+00:00,2032.5221
2006-03-13 00:00:00+00:00,3387.7227
2006-03-14 00:00:00+00:00,3877.4517
2006-03-15 00:00:00+00:00,3926.3018
2006-03-16 00:00:00+00:00,6269.6904
2006-03-17 00:00:00+00:00,12142.358
2006-03-20 00:00:00+00:00,39943.777
2006-03-21 00:00:00+00:00,35031.49
2006-03-22 00:00:00+00:00,62144.184
2006-03-23 00:00:00+00:00,84331.03
2006-03-24 00:00:00+00:00,292906.78
2006-03-27 00:00:00+00:00,614310.2
2006-03-28 00:00:00+00:00,613665.7
2006-03-29 00:00:00+00:00,612707.4
2006-03-30 00:00:00+00:00,1122822.4
2006-03-31 00:00:00+00:00,1140839.1
2006-04-03 00:00:00+00:00,7061550.0
2006-04-04 00:00:00+00:00,7145971.0
2006-04-05 00:00:00+00:00,14165559.0
2006-04-06 00:00:00+00:00,21408014.0
2006-04-07 00:00:00+00:00,21405692.0
2006-04-10 00:00:00+00:00,27877600.0
2006-04-11 00:00:00+00:00,27620498.0
2006-04-12 00:00:00+00:00,188332460.0
2006-04-13 00:00:00+00:00,175605120.0
2006-04-14 00:00:00+00:00,173844210.0
2006-04-17 00:00:00+00:00,175605100.0
2006-04-18 00:00:00+00:00,242066320.0
2006-04-19 00:00:00+00:00,665656600.0
2006-04-20 00:00:00+00:00,882021400.0
2006-04-21 00:00:00+00:00,1042783170.0
2006-04-24 00:00:00+00:00,858392100.0
2006-04-25 00:00:00+00:00,1553926700.0
2006-04-26 00:00:00+00:00,2488058600.0
2006-04-27 00:00:00+00:00,3269523500.0
2006-04-28 00:00:00+00:00,3557655600.0
2006-05-01 00:00:00+00:00,3576270000.0
2006-05-02 00:00:00+00:00,5638818000.0
2006-05-03 00:00:00+00:00,2385243400.0
2006-05-04 00:00:00+00:00,39698833000.0
2006-05-05 00:00:00+00:00,149975400000.0
2006-05-08 00:00:00+00:00,160650350000.0
2006-05-09 00:00:00+00:00,393105340000.0
2006-05-10 00:00:00+00:00,387073600000.0
2006-05-11 00:00:00+00:00,392882400000.0
2006-05-12 00:00:00+00:00,10.587424
2006-05-15 00:00:00+00:00,10.637565
2006-05-16 00:00:00+00:00,10.898486
2006-05-17 00:00:00+00:00,10.825569
2006-05-18 00:00:00+00:00,11.022398
2006-05-19 00:00:00+00:00,11.077606
2006-05-22 00:00:00+00:00,13.315596
2006-05-23 00:00:00+00:00,13.308497
2006-05-24 00:00:00+00:00,14.3506775
2006-05-25 00:00:00+00:00,1246.2003
2006-05-26 00:00:00+00:00,129.76076
2006-05-29 00:00:00+00:00,200.56425
2006-05-30 00:00:00+00:00,288.8924
2006-05-31 00:00:00+00:00,56.859806
2006-06-01 00:00:00+00:00,46.767185
2006-06-02 00:00:00+00:00,40.47805
2006-06-05 00:00:00+00:00,57.9536
2006-06-06 00:00:00+00:00,54.356316
2006-06-07 00:00:00+00:00,52.20527
2006-06-08 00:00:00+00:00,52.761257
2006-06-09 00:00:00+00:00,55.52704
2006-06-12 00:00:00+00:00,55.567303
2006-06-13 00:00:00+00:00,55.532227
2006-06-14 00:00:00+00:00,55.383335
2006-06-15 00:00:00+00:00,55.72341
2006-06-16 00:00:00+00:00,55.84851
2006-06-19 00:00:00+00:00,55.925873
2006-06-20 00:00:00+00:00,56.273754
2006-06-21 00:00:00+00:00,55.956745
2006-06-22 00:00:00+00:00,56.088448
2006-06-23 00:00:00+00:00,56.433304
2006-06-26 00:00:00+00:00,56.35925
2006-06-27 00:00:00+00:00,56.42979
2006-06-28 00:00:00+00:00,56.426197
2006-06-29 00:00:00+00:00,56.42184
2006-06-30 00:00:00+00:00,56.45515
2006-07-03 00:00:00+00:00,56.472885
2006-07-04 00:00:00+00:00,56.49737
2006-07-05 00:00:00+00:00,56.521973
2006-07-06 00:00:00+00:00,56.48895
2006-07-07 00:00:00+00:00,56.484203
2006-07-10 00:00:00+00:00,56.46424
2006-07-11 00:00:00+00:00,56.469093
2006-07-12 00:00:00+00:00,56.463722
2006-07-13 00:00:00+00:00,56.46421
2006-07-14 00:00:00+00:00,56.49139
2006-07-17 00:00:00+00:00,56.48654
2006-07-18 00:00:00+00:00,56.47785
2006-07-19 00:00:00+00:00,56.478226
2006-07-20 00:00:00+00:00,56.470226
2006-07-21 00:00:00+00:00,56.470394
2006-07-24 00:00:00+00:00,56.467728
2006-07-25 00:00:00+00:00,56.469463
2006-07-26 00:00:00+00:00,56.468765
2006-07-27 00:00:00+00:00,56.482853
2006-07-28 00:00:00+00:00,56.478897
2006-07-31 00:00:00+00:00,56.50428
2006-08-01 00:00:00+00:00,56.552208
2006-08-02 00:00:00+00:00,56.553272
2006-08-03 00:00:00+00:00,56.556084
2006-08-04 00:00:00+00:00,56.33155
2006-08-07 00:00:00+00:00,56.332993
2006-08-08 00:00:00+00:00,56.59606
2006-08-09 00:00:00+00:00,56.58098
2006-08-10 00:00:00+00:00,57.036987
2006-08-11 00:00:00+00:00,57.020523
2006-08-14 00:00:00+00:00,57.182472
2006-08-15 00:00:00+00:00,57.12016
2006-08-16 00:00:00+00:00,56.483475
2006-08-17 00:00:00+00:00,56.53532
2006-08-18 00:00:00+00:00,56.762356
2006-08-21 00:00:00+00:00,57.14211
2006-08-22 00:00:00+00:00,57.47277
2006-08-23 00:00:00+00:00,57.70544
2006-08-24 00:00:00+00:00,57.65981
2006-08-25 00:00:00+00:00,57.650017
2006-08-28 00:00:00+00:00,57.66334
2006-08-29 00:00:00+00:00,56.798527
2006-08-30 00:00:00+00:00,56.684303
2006-08-31 00:00:00+00:00,56.74732
2006-09-01 00:00:00+00:00,56.753956
2006-09-04 00:00:00+00:00,56.758923
2006-09-05 00:00:00+00:00,56.756886
2006-09-06 00:00:00+00:00,56.757526
2006-09-07 00:00:00+00:00,56.756
2006-09-08 00:00:00+00:00,56.75132
2006-09-11 00:00:00+00:00,56.752483
2006-09-12 00:00:00+00:00,56.740852
2006-09-13 00:00:00+00:00,56.7347
2006-09-14 00:00:00+00:00,56.734386
2006-09-15 00:00:00+00:00,56.72564
2006-09-18 00:00:00+00:00,56.75339
2006-09-19 00:00:00+00:00,56.75385
2006-09-20 00:00:00+00:00,56.753815
2006-09-21 00:00:00+00:00,56.752266
2006-09-22 00:00:00+00:00,56.75119
2006-09-25 00:00:00+00:00,56.747997
2006-09-26 00:00:00+00:00,56.76959
2006-09-27 00:00:00+00:00,56.77973
2006-09-28 00:00:00+00:00,56.792686
2006-09-29 00:00:00+00:00,56.79285
2006-10-02 00:00:00+00:00,56.793285
2006-10-03 00:00:00+00:00,56.804134
2006-10-04 00:00:00+00:00,56.80479
2006-10-05 00:00:00+00:00,56.795223
2006-10-06 00:00:00+00:00,56.792477
2006-10-09 00:00:00+00:00,56.791927
2006-10-10 00:00:00+00:00,56.796513
2006-10-11 00:00:00+00:00,56.847057
2006-10-12 00:00:00+00:00,56.86062
2006-10-13 00:00:00+00:00,56.88836
2006-10-16 00:00:00+00:00,56.8911
2006-10-17 00:00:00+00:00,56.891293
2006-10-18 00:00:00+00:00,56.893085
2006-10-19 00:00:00+00:00,56.890247
2006-10-20 00:00:00+00:00,56.895576
2006-10-23 00:00:00+00:00,56.895348
2006-10-24 00:00:00+00:00,56.893444
2006-10-25 00:00:00+00:00,56.89537
2006-10-26 00:00:00+00:00,56.89774
2006-10-27 00:00:00+00:00,56.896618
2006-10-30 00:00:00+00:00,56.895596
2006-10-31 00:00:00+00:00,56.89173
2006-11-01 00:00:00+00:00,56.89211
2006-11-02 00:00:00+00:00,56.8923
2006-11-03 00:00:00+00:00,56.903362
2006-11-06 00:00:00+00:00,56.9002
2006-11-07 00:00:00+00:00,56.89426
2006-11-08 00:00:00+00:00,56.893684
2006-11-09 00:00:00+00:00,56.88685
2006-11-10 00:00:00+00:00,56.882607
2006-11-13 00:00:00+00:00,56.877308
2006-11-14 00:00:00+00:00,56.89271
2006-11-15 00:00:00+00:00,56.904606
2006-11-16 00:00:00+00:00,56.904774
2006-11-17 00:00:00+00:00,56.903923
2006-11-20 00:00:00+00:00,56.899292
2006-11-21 00:00:00+00:00,56.900246
2006-11-22 00:00:00+00:00,56.90309
2006-11-23 00:00:00+00:00,56.914196
2006-11-24 00:00:00+00:00,56.91715
2006-11-27 00:00:00+00:00,56.930767
2006-11-28 00:00:00+00:00,56.921005
2006-11-29 00:00:00+00:00,56.93748
2006-11-30 00:00:00+00:00,56.913227
2006-12-01 00:00:00+00:00,56.897717
2006-12-04 00:00:00+00:00,56.87549
2006-12-05 00:00:00+00:00,56.575516
2006-12-06 00:00:00+00:00,56.659832
2006-12-07 00:00:00+00:00,56.63922
2006-12-08 00:00:00+00:00,56.792442
2006-12-11 00:00:00+00:00,56.253494
2006-12-12 00:00:00+00:00,56.278133
2006-12-13 00:00:00+00:00,56.22398
2006-12-14 00:00:00+00:00,56.19981
2006-12-15 00:00:00+00:00,56.37074
2006-12-18 00:00:00+00:00,55.944096
2006-12-19 00:00:00+00:00,55.77542
2006-12-20 00:00:00+00:00,55.43029
2006-12-21 00:00:00+00:00,55.87996
2006-12-22 00:00:00+00:00,56.07976
2006-12-25 00:00:00+00:00,54.42188
2006-12-26 00:00:00+00:00,54.32354
2006-12-27 00:00:00+00:00,54.48716
2006-12-28 00:00:00+00:00,54.406036
2006-12-29 00:00:00+00:00,54.36798
2007-01-01 00:00:00+00:00,54.36965
2007-01-02 00:00:00+00:00,53.858624
2007-01-03 00:00:00+00:00,53.654903
2007-01-04 00:00:00+00:00,53.67503
2007-01-05 00:00:00+00:00,53.131218
2007-01-08 00:00:00+00:00,53.116066
2007-01-09 00:00:00+00:00,53.07333
2007-01-10 00:00:00+00:00,53.131695
2007-01-11 00:00:00+00:00,53.161163
2007-01-12 00:00:00+00:00,53.078873
2007-01-15 00:00:00+00:00,53.703014
2007-01-16 00:00:00+00:00,50.132942
2007-01-17 00:00:00+00:00,48.59449
2007-01-18 00:00:00+00:00,44.775658
2007-01-19 00:00:00+00:00,44.68193
2007-01-22 00:00:00+00:00,44.35083
2007-01-23 00:00:00+00:00,44.595806
2007-01-24 00:00:00+00:00,43.39032
2007-01-25 00:00:00+00:00,42.774105
2007-01-26 00:00:00+00:00,42.986862
2007-01-29 00:00:00+00:00,43.10018
2007-01-30 00:00:00+00:00,44.39563
2007-01-31 00:00:00+00:00,44.2098
2007-02-01 00:00:00+00:00,44.130985
2007-02-02 00:00:00+00:00,45.17301
2007-02-05 00:00:00+00:00,45.34729
2007-02-06 00:00:00+00:00,45.284126
2007-02-07 00:00:00+00:00,45.282375
2007-02-08 00:00:00+00:00,45.25284
2007-02-09 00:00:00+00:00,45.375458
2007-02-12 00:00:00+00:00,43.36062
2007-02-13 00:00:00+00:00,43.27639
2007-02-14 00:00:00+00:00,43.53488
2007-02-15 00:00:00+00:00,43.531162
2007-02-16 00:00:00+00:00,42.223568
2007-02-19 00:00:00+00:00,42.67112
2007-02-20 00:00:00+00:00,40.9471
2007-02-21 00:00:00+00:00,40.834126
2007-02-22 00:00:00+00:00,40.6002
2007-02-23 00:00:00+00:00,38.84018
2007-02-26 00:00:00+00:00,37.59348
2007-02-27 00:00:00+00:00,37.48162
2007-02-28 00:00:00+00:00,37.109142
2007-03-01 00:00:00+00:00,144.42232
2007-03-02 00:00:00+00:00,114.85218
2007-03-05 00:00:00+00:00,89.0448
2007-03-06 00:00:00+00:00,86.40794
2007-03-07 00:00:00+00:00,80.88004
2007-03-08 00:00:00+00:00,72.24741
2007-03-09 00:00:00+00:00,68.994415
2007-03-12 00:00:00+00:00,27.573065
2007-03-13 00:00:00+00:00,22.91861
2007-03-14 00:00:00+00:00,21.997364
2007-03-15 00:00:00+00:00,17.939186
2007-03-16 00:00:00+00:00,17.350288
2007-03-19 00:00:00+00:00,14.68549
2007-03-20 00:00:00+00:00,15.348827
2007-03-21 00:00:00+00:00,13.638494
2007-03-22 00:00:00+00:00,12.705612
2007-03-23 00:00:00+00:00,11.406209
2007-03-26 00:00:00+00:00,10.889502
2007-03-27 00:00:00+00:00,10.685582
2007-03-28 00:00:00+00:00,10.601365
2007-03-29 00:00:00+00:00,10.663198
2007-03-30 00:00:00+00:00,11.610574
2007-04-02 00:00:00+00:00,11.6227045
2007-04-03 00:00:00+00:00,11.373075
2007-04-04 00:00:00+00:00,11.6794
2007-04-05 00:00:00+00:00,11.794557
2007-04-06 00:00:00+00:00,11.014434
2007-04-09 00:00:00+00:00,11.530206
2007-04-10 00:00:00+00:00,11.552097
2007-04-11 00:00:00+00:00,11.588636
2007-04-12 00:00:00+00:00,11.239729
2007-04-13 00:00:00+00:00,11.147356
2007-04-16 00:00:00+00:00,10.107658
2007-04-17 00:00:00+00:00,12.3300295
2007-04-18 00:00:00+00:00,11.198896
2007-04-19 00:00:00+00:00,8.563279
2007-04-20 00:00:00+00:00,6.9218574
2007-04-23 00:00:00+00:00,6.83334
2007-04-24 00:00:00+00:00,6.8447485
2007-04-25 00:00:00+00:00,5.8140883
2007-04-26 00:00:00+00:00,5.78722
2007-04-27 00:00:00+00:00,5.896926
2007-04-30 00:00:00+00:00,5.9230213
2007-05-01 00:00:00+00:00,7.3438306
2007-05-02 00:00:00+00:00,7.8486643
2007-05-03 00:00:00+00:00,7.5329466
2007-05-04 00:00:00+00:00,7.4406257
2007-05-07 00:00:00+00:00,7.309026
2007-05-08 00:00:00+00:00,7.134322
2007-05-09 00:00:00+00:00,7.17445
2007-05-10 00:00:00+00:00,7.1848803
2007-05-11 00:00:00+00:00,7.164839
2007-05-14 00:00:00+00:00,7.1621904
2007-05-15 00:00:00+00:00,7.202753
2007-05-16 00:00:00+00:00,7.189914
2007-05-17 00:00:00+00:00,7.15421
2007-05-18 00:00:00+00:00,7.1644564
2007-05-21 00:00:00+00:00,7.4743032
2007-05-22 00:00:00+00:00,7.4316587
2007-05-23 00:00:00+00:00,7.460238
2007-05-24 00:00:00+00:00,7.352213
2007-05-25 00:00:00+00:00,7.5151253
2007-05-28 00:00:00+00:00,7.5139623
2007-05-29 00:00:00+00:00,7.547693
2007-05-30 00:00:00+00:00,7.56542
2007-05-31 00:00:00+00:00,7.4842377
2007-06-01 00:00:00+00:00,6.524109
2007-06-04 00:00:00+00:00,5.953845
2007-06-05 00:00:00+00:00,5.9748955
2007-06-06 00:00:00+00:00,7.0640364
2007-06-07 00:00:00+00:00,6.3222017
2007-06-08 00:00:00+00:00,8.1773
2007-06-11 00:00:00+00:00,8.27552
2007-06-12 00:00:00+00:00,8.444534
2007-06-13 00:00:00+00:00,8.42565
2007-06-14 00:00:00+00:00,8.390347
2007-06-15 00:00:00+00:00,8.426992
2007-06-18 00:00:00+00:00,8.612767
2007-06-19 00:00:00+00:00,8.611132
2007-06-20 00:00:00+00:00,8.694332
2007-06-21 00:00:00+00:00,8.683794
2007-06-22 00:00:00+00:00,8.735533
2007-06-25 00:00:00+00:00,8.729609
2007-06-26 00:00:00+00:00,8.839637
2007-06-27 00:00:00+00:00,8.819739
2007-06-28 00:00:00+00:00,8.797879
2007-06-29 00:00:00+00:00,8.405081
2007-07-02 00:00:00+00:00,8.447607
2007-07-03 00:00:00+00:00,8.458986
2007-07-04 00:00:00+00:00,8.409016
2007-07-05 00:00:00+00:00,8.331865
2007-07-06 00:00:00+00:00,7.1446104
2007-07-09 00:00:00+00:00,7.256812
2007-07-10 00:00:00+00:00,7.271838
2007-07-11 00:00:00+00:00,7.668618
2007-07-12 00:00:00+00:00,7.4836254
2007-07-13 00:00:00+00:00,6.944911
2007-07-16 00:00:00+00:00,6.982341
2007-07-17 00:00:00+00:00,6.9275618
2007-07-18 00:00:00+00:00,6.3191433
2007-07-19 00:00:00+00:00,5.8580446
2007-07-20 00:00:00+00:00,5.7860813
2007-07-23 00:00:00+00:00,5.7745414
2007-07-24 00:00:00+00:00,5.7477713
2007-07-25 00:00:00+00:00,5.6026793
2007-07-26 00:00:00+00:00,5.7442408
2007-07-27 00:00:00+00:00,5.912476
2007-07-30 00:00:00+00:00,6.225251
2007-07-31 00:00:00+00:00,6.2182894
2007-08-01 00:00:00+00:00,6.266096
2007-08-02 00:00:00+00:00,6.5081882
2007-08-03 00:00:00+00:00,6.4264183
2007-08-06 00:00:00+00:00,5.2913294
2007-08-07 00:00:00+00:00,5.12508
2007-08-08 00:00:00+00:00,4.906962
2007-08-09 00:00:00+00:00,3.7019506
2007-08-10 00:00:00+00:00,3.6268463
2007-08-13 00:00:00+00:00,3.6074915
2007-08-14 00:00:00+00:00,3.3210282
2007-08-15 00:00:00+00:00,3.46591
2007-08-16 00:00:00+00:00,3.471602
2007-08-17 00:00:00+00:00,2.4847481
2007-08-20 00:00:00+00:00,2.0576844
2007-08-21 00:00:00+00:00,2.030236
2007-08-22 00:00:00+00:00,2.0437627
2007-08-23 00:00:00+00:00,2.1647842
2007-08-24 00:00:00+00:00,2.3609006
2007-08-27 00:00:00+00:00,2.3422692
2007-08-28 00:00:00+00:00,2.3399973
2007-08-29 00:00:00+00:00,1.7242866
2007-08-30 00:00:00+00:00,1.7338305
2007-08-31 00:00:00+00:00,1.7400415
2007-09-03 00:00:00+00:00,1.6707014
2007-09-04 00:00:00+00:00,1.6851743
2007-09-05 00:00:00+00:00,1.6965852
2007-09-06 00:00:00+00:00,1.623497
2007-09-07 00:00:00+00:00,1.6009986
2007-09-10 00:00:00+00:00,1.6238544
2007-09-11 00:00:00+00:00,1.6888639
2007-09-12 00:00:00+00:00,1.656146
2007-09-13 00:00:00+00:00,1.6530142
2007-09-14 00:00:00+00:00,1.5964795
2007-09-17 00:00:00+00:00,1.5849228
2007-09-18 00:00:00+00:00,1.6513519
2007-09-19 00:00:00+00:00,1.6880214
2007-09-20 00:00:00+00:00,1.688848
2007-09-21 00:00:00+00:00,1.7990178
2007-09-24 00:00:00+00:00,1.8017707
2007-09-25 00:00:00+00:00,1.7943501
2007-09-26 00:00:00+00:00,1.7151765
2007-09-27 00:00:00+00:00,1.6877095
2007-09-28 00:00:00+00:00,1.6923213
2007-10-01 00:00:00+00:00,1.6959655
2007-10-02 00:00:00+00:00,1.6919223
2007-10-03 00:00:00+00:00,1.6854395
2007-10-04 00:00:00+00:00,1.6858604
2007-10-05 00:00:00+00:00,1.68194
2007-10-08 00:00:00+00:00,1.7770889
2007-10-09 00:00:00+00:00,1.7289143
2007-10-10 00:00:00+00:00,1.7593769
2007-10-11 00:00:00+00:00,1.788333
2007-10-12 00:00:00+00:00,2.2059555
2007-10-15 00:00:00+00:00,2.1339903
2007-10-16 00:00:00+00:00,1.6529211
2007-10-17 00:00:00+00:00,1.7860557
2007-10-18 00:00:00+00:00,1.7422869
2007-10-19 00:00:00+00:00,1.9882836
2007-10-22 00:00:00+00:00,2.0643756
2007-10-23 00:00:00+00:00,2.5038865
2007-10-24 00:00:00+00:00,2.7576647
2007-10-25 00:00:00+00:00,2.4182024
2007-10-26 00:00:00+00:00,3.0815582
2007-10-29 00:00:00+00:00,3.2105231
2007-10-30 00:00:00+00:00,3.5069416
2007-10-31 00:00:00+00:00,3.4984515
2007-11-01 00:00:00+00:00,2.7657323
2007-11-02 00:00:00+00:00,2.8208687
2007-11-05 00:00:00+00:00,2.8061275
2007-11-06 00:00:00+00:00,2.7926981
2007-11-07 00:00:00+00:00,2.7395115
2007-11-08 00:00:00+00:00,2.8160493
2007-11-09 00:00:00+00:00,2.8592052
2007-11-12 00:00:00+00:00,2.8952494
2007-11-13 00:00:00+00:00,3.4393983
2007-11-14 00:00:00+00:00,2.6375453
2007-11-15 00:00:00+00:00,2.511865
2007-11-16 00:00:00+00:00,1.9191468
2007-11-19 00:00:00+00:00,1.9295555
2007-11-20 00:00:00+00:00,1.9384073
2007-11-21 00:00:00+00:00,1.9259988
2007-11-22 00:00:00+00:00,1.9206741
2007-11-23 00:00:00+00:00,1.9209319
2007-11-26 00:00:00+00:00,1.9120985
2007-11-27 00:00:00+00:00,1.9107258
2007-11-28 00:00:00+00:00,1.8984561
2007-11-29 00:00:00+00:00,1.8483489
2007-11-30 00:00:00+00:00,1.7632785
2007-12-03 00:00:00+00:00,1.7596235
2007-12-04 00:00:00+00:00,1.822537
2007-12-05 00:00:00+00:00,1.8333019
2007-12-06 00:00:00+00:00,1.8524841
2007-12-07 00:00:00+00:00,1.6936859
2007-12-10 00:00:00+00:00,1.7037593
2007-12-11 00:00:00+00:00,1.715606
2007-12-12 00:00:00+00:00,1.7283618
2007-12-13 00:00:00+00:00,1.723285
2007-12-14 00:00:00+00:00,1.719572
2007-12-17 00:00:00+00:00,1.7030199
2007-12-18 00:00:00+00:00,1.7048144
2007-12-19 00:00:00+00:00,1.7078885
2007-12-20 00:00:00+00:00,1.714392
2007-12-21 00:00:00+00:00,1.7083704
2007-12-24 00:00:00+00:00,1.7006534
2007-12-25 00:00:00+00:00,1.6983435
2007-12-26 00:00:00+00:00,1.7000257
2007-12-27 00:00:00+00:00,1.7102792
2007-12-28 00:00:00+00:00,1.7116698
2007-12-31 00:00:00+00:00,1.7080951
2008-01-01 00:00:00+00:00,1.71318
2008-01-02 00:00:00+00:00,1.7123586
2008-01-03 00:00:00+00:00,1.7137333
2008-01-04 00:00:00+00:00,1.7178187
2008-01-07 00:00:00+00:00,1.7145797
2008-01-08 00:00:00+00:00,1.71686
2008-01-09 00:00:00+00:00,1.7011389
2008-01-10 00:00:00+00:00,1.6987218
2008-01-11 00:00:00+00:00,1.6944189
2008-01-14 00:00:00+00:00,1.6944777
2008-01-15 00:00:00+00:00,1.6968949
2008-01-16 00:00:00+00:00,1.6970533
2008-01-17 00:00:00+00:00,1.7015866
2008-01-18 00:00:00+00:00,1.7031175
2008-01-21 00:00:00+00:00,1.704105
2008-01-22 00:00:00+00:00,1.7044685
2008-01-23 00:00:00+00:00,1.7043896
2008-01-24 00:00:00+00:00,1.7038562
2008-01-25 00:00:00+00:00,1.704047
2008-01-28 00:00:00+00:00,1.7089046
2008-01-29 00:00:00+00:00,1.7101682
2008-01-30 00:00:00+00:00,1.7157427
2008-01-31 00:00:00+00:00,1.7181338
2008-02-01 00:00:00+00:00,1.7166532
2008-02-04 00:00:00+00:00,1.7147248
2008-02-05 00:00:00+00:00,1.7172115
2008-02-06 00:00:00+00:00,1.7118672
2008-02-07 00:00:00+00:00,1.7111554
2008-02-08 00:00:00+00:00,1.7123132
2008-02-11 00:00:00+00:00,1.708687
2008-02-12 00:00:00+00:00,1.7084012
2008-02-13 00:00:00+00:00,1.707155
2008-02-14 00:00:00+00:00,1.7069107
2008-02-15 00:00:00+00:00,1.702003
2008-02-18 00:00:00+00:00,1.7003787
2008-02-19 00:00:00+00:00,1.6975297
2008-02-20 00:00:00+00:00,1.6968263
2008-02-21 00:00:00+00:00,1.6968421
2008-02-22 00:00:00+00:00,1.6970077
2008-02-25 00:00:00+00:00,1.697111
2008-02-26 00:00:00+00:00,1.6988126
2008-02-27 00:00:00+00:00,1.6985348
2008-02-28 00:00:00+00:00,1.6954727
2008-02-29 00:00:00+00:00,1.6881136
2008-03-03 00:00:00+00:00,1.6871022
2008-03-04 00:00:00+00:00,1.6850388
2008-03-05 00:00:00+00:00,1.6901354
2008-03-06 00:00:00+00:00,1.6653477
2008-03-07 00:00:00+00:00,1.6662298
2008-03-10 00:00:00+00:00,1.665536
2008-03-11 00:00:00+00:00,1.6639367
2008-03-12 00:00:00+00:00,1.6454388
2008-03-13 00:00:00+00:00,1.614094
2008-03-14 00:00:00+00:00,1.5989834
2008-03-17 00:00:00+00:00,1.5954684
2008-03-18 00:00:00+00:00,1.5990489
2008-03-19 00:00:00+00:00,1.5952067
2008-03-20 00:00:00+00:00,1.6556156
2008-03-21 00:00:00+00:00,1.7038333
2008-03-24 00:00:00+00:00,1.6678609
2008-03-25 00:00:00+00:00,1.6673092
2008-03-26 00:00:00+00:00,1.6624547
2008-03-27 00:00:00+00:00,1.6932056
2008-03-28 00:00:00+00:00,1.6937637
2008-03-31 00:00:00+00:00,1.7023791
2008-04-01 00:00:00+00:00,1.689673
2008-04-02 00:00:00+00:00,1.7516079
2008-04-03 00:00:00+00:00,1.7484899
2008-04-04 00:00:00+00:00,1.7502989
2008-04-07 00:00:00+00:00,1.7592752
2008-04-08 00:00:00+00:00,1.7567679
2008-04-09 00:00:00+00:00,1.7533611
2008-04-10 00:00:00+00:00,1.7993569
2008-04-11 00:00:00+00:00,1.8011212
2008-04-14 00:00:00+00:00,1.7982364
2008-04-15 00:00:00+00:00,1.7978715
2008-04-16 00:00:00+00:00,1.7979329
2008-04-17 00:00:00+00:00,1.7907665
2008-04-18 00:00:00+00:00,1.7978251
2008-04-21 00:00:00+00:00,1.8076906
2008-04-22 00:00:00+00:00,1.8072249
2008-04-23 00:00:00+00:00,1.8245381
2008-04-24 00:00:00+00:00,1.817207
2008-04-25 00:00:00+00:00,1.8567166
2008-04-28 00:00:00+00:00,1.8544943
2008-04-29 00:00:00+00:00,1.852025
2008-04-30 00:00:00+00:00,1.8881812
2008-05-01 00:00:00+00:00,1.8815858
2008-05-02 00:00:00+00:00,1.9013765
2008-05-05 00:00:00+00:00,1.8850728
2008-05-06 00:00:00+00:00,1.8875642
2008-05-07 00:00:00+00:00,1.8881749
2008-05-08 00:00:00+00:00,1.889289
2008-05-09 00:00:00+00:00,1.8826442
